Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_8_Async
17987,28369,10328,15426,12943,2561,-1810
804,808,203,804,4,0,196
17127,23237,7513,16422,6815,705,-635
17790,30488,11923,13284,17204,4506,-2039
17874,26544,9203,16276,10268,1598,-1404
17701,25605,8696,16426,9179,1275,-1179
17748,30473,11912,13298,17175,4450,-2040
7794,8403,2255,7786,617,8,1180
17801,25397,8534,16658,8739,1143,-1120
14510,17599,5205,14378,3221,132,549
17886,26434,9140,16308,10126,1578,-1374
17844,25858,8797,16528,9330,1316,-1251
17831,26261,9069,16246,10015,1585,-1278
13981,16689,4881,13854,2835,127,697
17724,25174,8432,16620,8554,1104,-1084
12045,13873,3939,11990,1883,55,1037
15291,19162,5825,15024,4138,267,262
17251,23651,7710,16462,7189,789,-668
17611,25051,8395,16522,8529,1089,-1043
14804,18263,5479,14610,3653,194,446
16592,21810,6880,16100,5710,492,-282
16972,22914,7380,16308,6606,664,-535
16654,32998,16009,1960,31038,14694,-348
16690,32927,15679,3138,29789,13552,-610
16763,32865,15282,4602,28263,12161,-945
16371,21189,6610,15938,5251,433,-94
17703,25096,8397,16604,8492,1099,-1088
17959,27029,9472,16170,10859,1789,-1510
17145,32217,13945,8654,23563,8491,-1654
15378,19228,5825,15156,4072,222,272
18092,28207,10176,15710,12497,2382,-1794
17916,28580,10498,15168,13412,2748,-1810
17674,30668,12143,12764,17904,4910,-1995
16999,32471,14400,7342,25129,9657,-1441
18041,27430,9689,16104,11326,1937,-1608
5481,5765,1513,5478,287,3,992
17394,24114,7927,16520,7594,874,-829
17526,31404,12854,11392,20012,6134,-1972
17545,24514,8108,16596,7918,949,-925
7324,7834,2088,7316,518,8,1145
15783,19902,6073,15512,4390,271,122
17795,30416,11853,13420,16996,4375,-2065
17246,23761,7754,16506,7255,740,-761
17938,26606,9221,16328,10278,1610,-1421
11653,13266,3729,11616,1650,37,1089
16665,22079,7018,16086,5993,579,-350
17173,23784,7824,16272,7512,901,-740
12308,14264,4071,12244,2020,64,985
11051,12523,3507,11018,1505,33,1130
18031,28749,10580,15178,13571,2853,-1860
17859,26390,9108,16348,10042,1511,-1389
5836,6125,1604,5834,291,2,1043
16962,32536,14462,7224,25312,9738,-1441
16906,22881,7388,16210,6671,696,-503
14096,16946,4978,13980,2966,116,667
17305,31643,13236,10342,21301,6963,-1816
18024,27919,10008,15806,12113,2218,-1710
3160,3248,834,3160,88,0,667
17260,32078,13648,9564,22514,7696,-1814
9118,10034,2742,9100,934,18,1202
17920,27393,9720,15906,11487,2014,-1559
16953,22903,7385,16266,6637,687,-513
17223,32063,13690,9366,22697,7857,-1748
17413,31572,13046,10960,20612,6453,-1938
17589,31165,12616,11866,19299,5723,-1973
7149,7663,2046,7142,521,7,1151
9635,10702,2946,9620,1082,15,1175
16504,21472,6720,16064,5408,440,-194
16888,32622,14726,6340,26282,10548,-1261
13418,15888,4609,13340,2548,78,756
17928,29653,11229,14390,15263,3538,-1991
16872,32724,14875,5948,26776,10924,-1211
17977,27681,9879,15846,11835,2131,-1655
17127,23062,7417,16456,6606,671,-576
17693,30896,12312,12544,18352,5149,-2030
17945,27392,9718,15912,11480,2033,-1591
8146,8849,2390,8138,711,8,1190
17470,31461,12942,11154,20307,6316,-1938
16968,32546,14488,7140,25406,9828,-1426
17762,30310,11805,13400,16910,4362,-2002
6554,6981,1853,6550,431,4,1121
17200,23412,7596,16440,6972,760,-645
674,677,170,674,3,0,165
640,646,163,640,6,0,153
9414,10356,2832,9384,972,30,1245
2478,2533,647,2478,55,0,550
17672,25313,8545,16446,8867,1226,-1127
16877,32693,14819,6110,26583,10767,-1233
18062,27831,9932,15934,11897,2128,-1718
7060,7558,2015,7056,502,4,1128
10373,11546,3185,10352,1194,21,1183
16807,32763,15066,5262,27501,11545,-1059
17713,25600,8671,16516,9084,1197,-1181
17984,29327,10982,14726,14601,3258,-1958
17566,24629,8161,16614,8015,952,-955
12382,14389,4120,12298,2091,84,1018
14918,18321,5481,14718,3603,200,444
16817,32802,15091,5240,27562,11577,-1074
14789,17933,5312,14618,3315,171,520
16679,32975,15813,2698,30277,13981,-521
15376,19212,5828,15112,4100,264,340
16815,32806,15162,4964,27842,11851,-1007
15600,19841,6099,15286,4555,314,147
17940,26806,9329,16296,10510,1644,-1481
12602,14714,4226,12524,2190,78,914
17153,32141,13834,8946,23195,8207,-1685
15526,19531,5958,15230,4301,296,250
17555,31111,12588,11870,19241,5685,-1964
17245,23618,7698,16444,7174,801,-702
17975,29238,10910,14836,14402,3139,-1979
7684,8271,2216,7678,593,6,1169
84,84,21,84,0,0,21
1786,1809,458,1786,23,0,415
360,360,90,360,0,0,89
17901,29685,11274,14274,15411,3627,-1974
17864,30093,11587,13838,16255,4026,-2043
15045,18668,5626,14832,3836,213,334
17352,31912,13453,10012,21900,7340,-1842
17340,23843,7790,16526,7317,814,-724
16715,22279,7096,16174,6105,541,-410
8247,8975,2428,8238,737,9,1192
17322,23719,7737,16490,7229,832,-722
16643,33019,16271,954,32065,15689,-107
11715,13424,3795,11668,1756,47,1050
17312,23899,7833,16466,7433,846,-768
18043,29429,11008,14826,14603,3217,-2009
17549,24576,8158,16520,8056,1029,-922
16813,32774,15062,5300,27474,11513,-1077
17613,31082,12496,12180,18902,5433,-2025
17725,25524,8647,16460,9064,1265,-1167
17515,31377,12789,11598,19779,5917,-2003
18086,28598,10419,15520,13078,2566,-1873
2624,2680,684,2624,56,0,582
16695,22202,7061,16160,6042,535,-395
16762,32851,15320,4422,28429,12340,-892
15319,19389,5937,15030,4359,289,186
17762,25977,8910,16314,9663,1448,-1240
17397,24565,8183,16398,8167,999,-914
17920,26622,9240,16284,10338,1636,-1433
17687,25111,8404,16606,8505,1081,-1037
16698,22189,7058,16146,6043,552,-298
16094,20717,6433,15702,5015,392,8
16634,22012,6986,16080,5932,554,-298
17942,26727,9296,16270,10457,1672,-1480
8448,9161,2471,8438,723,10,1219
17988,29324,10976,14744,14580,3244,-1943
14892,18521,5599,14646,3875,246,411
3992,4108,1056,3992,116,0,820
17092,32268,14005,8516,23752,8576,-1641
16670,21914,6918,16156,5758,514,-330
17862,25777,8748,16562,9215,1300,-1256
5948,6289,1658,5946,343,2,1049
8809,9592,2596,8800,792,9,1225
18026,29247,10917,14826,14421,3200,-1920
16777,32815,15207,4802,28013,11975,-971
16888,32713,14845,6046,26667,10842,-1232
17578,24955,8356,16486,8469,1092,-1021
17647,25032,8383,16532,8500,1115,-1056
13992,16737,4899,13878,2859,114,707
17489,24209,7954,16602,7607,887,-866
16982,23040,7445,16300,6740,682,-564
3476,3596,929,3476,120,0,723
16726,32878,15376,4252,28626,12474,-863
17260,23520,7629,16524,6996,736,-674
17973,26949,9408,16266,10683,1707,-1541
13048,15398,4460,12956,2442,92,896
9138,9994,2715,9128,866,10,1253
15469,19474,5943,15176,4298,293,233
17260,31882,13494,9788,22094,7472,-1780
16098,20832,6488,15712,5120,386,-41
17624,25014,8377,16520,8494,1104,-1045
16706,22061,6985,16182,5879,524,-288
17066,23056,7435,16372,6684,694,-549
15968,20306,6241,15648,4658,320,34
17451,24438,8087,16528,7910,923,-908
14865,18219,5440,14678,3541,187,475
17455,31337,12826,11370,19967,6085,-1949
17969,28744,10580,15168,13576,2801,-1884
12484,14430,4107,12432,1998,52,953
16940,22733,7287,16318,6415,622,-486
6513,6956,1851,6508,448,5,1137
17120,32217,13950,8634,23583,8486,-1648
17463,31470,12939,11184,20286,6279,-1951
17994,29407,11061,14570,14837,3424,-1948
17736,25824,8825,16348,9476,1388,-1235
10127,11242,3095,10104,1138,23,1239
17980,28659,10511,15274,13385,2706,-1831
17618,31028,12448,12264,18764,5354,-2017
17402,31654,13180,10588,21066,6814,-1883
15454,19543,5994,15110,4433,344,210
14579,17958,5383,14384,3574,195,511
16322,21131,6596,15878,5253,444,-144
16879,32681,14837,6014,26667,10865,-1209
17822,29989,11517,13910,16079,3912,-2016
16794,22495,7204,16174,6321,620,-420
18030,29831,11296,14478,15353,3552,-2088
17922,29306,11003,14600,14706,3322,-1922
15982,20644,6429,15572,5072,410,-5
16972,22764,7301,16324,6440,648,-506
4873,5070,1317,4872,198,1,941
1728,1748,442,1728,20,0,404
17860,27001,9508,15970,11031,1890,-1502
16369,21315,6670,15950,5365,419,-190
10595,11950,3336,10556,1394,39,1181
17601,31011,12455,12202,18809,5399,-2001
14484,17614,5223,14336,3278,148,534
17688,25529,8677,16350,9179,1338,-1143
8331,9075,2456,8326,749,5,1228
12469,14617,4210,12394,2223,75,950
16895,22694,7288,16236,6458,659,-455
17966,29020,10780,14920,14100,3046,-1893
2608,2668,682,2608,60,0,585
17992,27591,9810,15942,11649,2050,-1633
16527,21542,6750,16084,5458,443,-236
16703,21796,6834,16256,5540,447,-274
14914,18471,5561,14698,3773,216,409
13106,15398,4444,13020,2378,86,854
17989,28693,10545,15206,13487,2783,-1827
2408,2452,624,2408,44,0,529
17969,26991,9434,16246,10745,1723,-1520
17616,30921,12387,12294,18627,5322,-1983
7863,8485,2278,7858,627,5,1185
5998,6353,1678,5994,359,4,1092
15235,18926,5710,15012,3914,223,305
17588,24900,8328,16488,8412,1100,-1004
17277,31951,13519,9826,22125,7451,-1824
17265,23705,7734,16474,7231,791,-734
17886,26558,9215,16256,10302,1630,-1415
13230,15518,4470,13156,2362,74,871
15203,19034,5783,14936,4098,267,310
17995,28171,10179,15626,12545,2369,-1748
17093,23310,7568,16348,6962,745,-635
9530,10537,2889,9518,1019,12,1240
16648,33012,16176,1320,31692,15328,-196
17195,32199,13873,8906,23293,8289,-1708
17168,23454,7621,16424,7030,744,-675
7376,7914,2115,7368,546,8,1207
16006,20476,6323,15660,4816,346,31
17920,27112,9552,16016,11096,1904,-1495
17976,29275,10942,14782,14493,3194,-1945
16958,32581,14573,6870,25711,10088,-1373
17204,23515,7665,16370,7145,834,-644
17983,29350,11009,14664,14686,3319,-1925
11139,12592,3520,11104,1488,35,1165
17850,26501,9192,16234,10267,1616,-1379
17879,30763,12098,13134,17629,4745,-2124
17800,26116,8977,16324,9792,1476,-1308
15989,20381,6284,15626,4755,363,64
16843,22531,7208,16230,6301,613,-455
17367,31773,13268,10474,21299,6893,-1899
17269,23379,7554,16542,6837,727,-663
16004,20277,6221,15670,4607,334,87
17472,31447,12860,11454,19993,6018,-1994
18126,28120,10095,15860,12260,2266,-1764
17664,25000,8357,16572,8428,1092,-1022
17044,23227,7545,16274,6953,770,-557
17993,28597,10467,15326,13271,2667,-1817
17645,25320,8555,16420,8900,1225,-1083
17630,25401,8610,16362,9039,1268,-1156
18007,28886,10660,15132,13754,2875,-1885
17927,27364,9703,15916,11448,2011,-1565
16684,32930,15613,3408,29522,13276,-676
17036,32372,14210,7904,24468,9132,-1534
17672,25245,8494,16514,8731,1158,-1081
16641,22265,7127,16022,6243,619,-350
17055,22925,7363,16398,6527,657,-582
14764,18122,5422,14556,3566,208,472
12752,14932,4296,12680,2252,72,929
14136,17034,5018,13996,3038,140,620
17829,26331,9093,16290,10041,1539,-1357
14314,17378,5157,14128,3250,186,577
17989,27742,9946,15700,12042,2289,-1668
17946,27074,9521,16064,11010,1882,-1509
18095,28134,10111,15824,12310,2271,-1769
16491,21778,6890,15996,5782,495,-287
16923,22818,7338,16284,6534,639,-504
17718,25743,8768,16414,9329,1304,-1240
14951,18545,5586,14746,3799,205,398
18033,26868,9345,16356,10512,1677,-1485
14609,17892,5341,14420,3472,189,502
18091,28754,10531,15384,13370,2707,-1896
16938,32605,14570,6930,25675,10008,-1407
2912,3004,774,2912,92,0,608
14426,17471,5174,14246,3225,180,602
17797,25662,8688,16572,9090,1225,-1181
18066,27327,9612,16206,11121,1860,-1617
17127,23445,7637,16342,7103,785,-681
12401,14298,4061,12352,1946,49,1025
2410,2451,623,2410,41,0,548
17287,32097,13669,9518,22579,7769,-1807
18042,27844,9984,15752,12092,2290,-1678
17378,31786,13292,10404,21382,6974,-1889
17221,32140,13793,9108,23032,8113,-1723
17729,25839,8825,16378,9461,1351,-1243
16734,32875,15434,4014,28861,12720,-804
16641,33021,16308,810,32211,15831,-72
16671,32946,15760,2852,30094,13819,-549
10501,11774,3269,10472,1302,29,1128
17293,23762,7762,16476,7286,817,-717
17357,31717,13244,10458,21259,6899,-1874
18006,28540,10419,15404,13136,2602,-1861
2126,2171,554,2126,45,0,481
17966,28011,10113,15570,12441,2396,-1681
17625,31043,12476,12182,18861,5443,-2010
17481,24728,8262,16408,8320,1073,-944
17933,29339,11003,14666,14673,3267,-1934
17376,31644,13164,10632,21012,6744,-1887
17922,26534,9171,16384,10150,1538,-1412
18064,27786,9940,15812,11974,2252,-1701
17486,24262,7980,16604,7658,882,-899
17154,32281,13996,8578,23703,8576,-1661
2778,2829,720,2778,51,0,598
10357,11582,3208,10332,1250,25,1166
17945,27396,9719,15916,11480,2029,-1571
17995,28877,10654,15138,13739,2857,-1867
16736,22165,7038,16178,5987,558,-352
17412,31723,13163,10794,20929,6618,-1960
4680,4860,1260,4680,180,0,917
17888,26809,9362,16170,10639,1718,-1498
17918,25886,8808,16540,9346,1378,-1252
17957,28728,10590,15096,13632,2861,-1827
10517,11753,3254,10490,1263,27,1188
17871,30240,11723,13588,16652,4283,-2002
17638,25306,8539,16456,8850,1182,-1073
17747,30174,11701,13544,16630,4203,-1993
15330,19270,5871,15056,4214,274,250
16667,32980,15887,2412,30568,14255,-453
18053,27526,9773,15960,11566,2093,-1605
17320,24234,8035,16328,7906,992,-826
8834,9688,2639,8820,868,14,1229
16849,22457,7173,16222,6235,627,-436
17871,27114,9572,15940,11174,1931,-1480
7662,8249,2211,7654,595,8,1203
13979,16881,4983,13830,3051,149,698
16655,32998,16070,1716,31282,14939,-287
17764,30623,12046,13062,17561,4702,-2052
12071,13917,3955,12014,1903,57,1034
10243,11420,3155,10220,1200,23,1226
17050,23161,7515,16262,6899,788,-556
17809,30700,12075,13100,17600,4709,-2083
16941,32574,14571,6864,25710,10077,-1374
17365,31743,13242,10518,21225,6847,-1901
13970,16745,4916,13826,2919,144,696
17556,24810,8295,16440,8370,1116,-964
15427,19298,5856,15172,4126,255,282
17301,31888,13461,9932,21956,7369,-1822
18004,28659,10520,15238,13421,2766,-1849
10331,11537,3192,10306,1231,25,1189
10007,11228,3119,9980,1248,27,1149
17238,23269,7497,16550,6719,688,-641
17951,28930,10731,14936,13994,3015,-1852
17988,27024,9474,16152,10872,1836,-1502
11067,12524,3503,11036,1488,31,1142
17052,32462,14267,7856,24606,9196,-1562
16545,21597,6774,16098,5499,447,-167
16186,20960,6531,15796,5164,390,-91
11679,13258,3719,11640,1618,39,1140
16701,22012,6961,16180,5832,521,-316
17458,31516,12983,11100,20416,6358,-1955
17964,29061,10804,14906,14155,3058,-1901
17754,25880,8857,16332,9548,1422,-1225
17496,31307,12775,11514,19793,5982,-1958
17816,30030,11563,13808,16222,4008,-1997
17583,24479,8074,16662,7817,921,-914
17785,26195,9024,16294,9901,1491,-1301
17735,30561,12051,12918,17643,4817,-1996
17792,30041,11600,13682,16359,4110,-1965
17275,31975,13571,9666,22309,7609,-1794
17653,25151,8443,16530,8621,1123,-1089
17834,30363,11804,13510,16853,4324,-2046
18063,29305,10911,14966,14339,3097,-1969
18026,29414,11012,14780,14634,3246,-1982
16716,21975,6933,16218,5757,498,-323
17999,29785,11285,14430,15355,3569,-2047
16550,21675,6811,16106,5569,444,-254
18086,28438,10321,15592,12846,2494,-1827
3914,4057,1050,3914,143,0,805
16528,21630,6809,16024,5606,504,-241
17905,26015,8874,16534,9481,1371,-1272
17883,30081,11565,13902,16179,3981,-2041
17655,25294,8535,16448,8846,1207,-1071
17032,23501,7705,16182,7319,850,-665
14714,18126,5430,14532,3594,182,520
11494,13073,3672,11458,1615,36,1098
9883,10996,3032,9864,1132,19,1211
17077,32320,14079,8324,23996,8753,-1619
16890,22747,7319,16218,6529,672,-493
17723,30792,12220,12704,18088,5019,-2038
17485,24333,8037,16518,7815,967,-878
7761,8358,2240,7756,602,5,1189
17509,24581,8157,16534,8047,975,-948
15642,19899,6117,15330,4569,312,157
5456,5725,1499,5454,271,2,1007
17885,26412,9124,16328,10084,1557,-1324
17817,30238,11677,13768,16470,4049,-2060
14938,18443,5538,14734,3709,204,411
17746,25395,8558,16558,8837,1188,-1137
17927,29450,11109,14464,14986,3463,-1933
17429,31637,13111,10830,20807,6599,-1926
17860,30471,11871,13458,17013,4402,-2081
9190,10133,2773,9174,959,16,1240
15659,19649,5977,15390,4259,269,212
11447,13062,3680,11404,1658,43,1118
17319,31825,13355,10230,21595,7089,-1870
18051,28218,10194,15660,12558,2391,-1758
17696,25761,8794,16346,9415,1350,-1206
17923,28393,10390,15226,13167,2697,-1758
17942,26816,9324,16336,10480,1606,-1505
2396,2434,618,2396,38,0,531
17961,29748,11276,14392,15356,3569,-2029
5900,6243,1647,5898,345,2,1060
15855,20234,6238,15516,4718,339,104
17959,29024,10780,14928,14096,3031,-1879
16908,22899,7390,16238,6661,670,-546
17835,26022,8911,16400,9622,1435,-1283
17973,28663,10540,15166,13497,2807,-1833
17803,25478,8592,16588,8890,1215,-1126
17509,31449,12853,11486,19963,6023,-2016
15650,19969,6159,15302,4667,348,110
17040,32433,14323,7574,24859,9466,-1483
17736,30904,12284,12672,18232,5064,-2059
18037,28515,10406,15406,13109,2631,-1822
17561,24673,8201,16542,8131,1019,-968
17139,23165,7464,16474,6691,665,-571
17954,29015,10770,14950,14065,3004,-1914
16917,23284,7602,16160,7124,757,-596
18049,28496,10388,15440,13056,2609,-1842
17118,32260,13982,8592,23668,8526,-1660
10973,12405,3470,10930,1475,43,1178
6130,6469,1702,6130,339,0,1091
18041,29315,10933,14898,14417,3143,-1964
18043,29133,10804,15050,14083,2993,-1961
2272,2306,585,2272,34,0,512
17385,31737,13245,10494,21243,6891,-1886
11116,12597,3529,11078,1519,38,1130
974,981,247,974,7,0,233
15598,19755,6055,15290,4465,308,188
15704,19925,6124,15354,4571,350,194
16004,20728,6469,15580,5148,424,-14
17839,30069,11585,13798,16271,4041,-1994
18017,28869,10656,15114,13755,2903,-1879
17820,26093,8954,16370,9723,1450,-1260
17572,24802,8261,16560,8242,1012,-1016
16057,20525,6330,15730,4795,327,38
17236,23744,7763,16436,7308,800,-699
17120,23266,7535,16392,6874,728,-603
17542,31155,12602,11902,19253,5640,-1980
17083,32277,14032,8426,23851,8657,-1622
18136,27828,9908,16024,11804,2112,-1756
17102,23410,7616,16356,7054,746,-656
16676,32962,15854,2508,30454,14168,-469
16973,32499,14453,7186,25313,9787,-1416
