Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
70678,121515,47681,52306,69209,18372,-3156
67128,130159,58904,24702,105457,42426,-4127
68238,93182,30286,65220,27962,3018,5342
69200,126181,52447,42574,83607,26626,-4534
69286,126412,52583,42492,83920,26794,-4543
36718,40323,10993,36674,3649,44,7388
71677,114969,42382,60410,54559,11267,-910
69241,95733,31399,65870,29863,3371,4907
71544,109812,39123,63132,46680,8412,855
66144,131441,63661,8238,123203,57906,-1636
66307,131285,62601,12166,119119,54141,-2377
71789,113728,41527,61348,52380,10441,-412
22979,24199,6357,22970,1229,9,5137
71566,109725,39036,63306,46419,8260,877
66053,131570,65096,2756,128814,63297,-421
70752,102222,34684,65708,36514,5044,3214
64805,83671,26051,63138,20533,1667,7185
68518,93467,30352,65526,27941,2992,5403
68940,94462,30779,65808,28654,3132,5257
27191,28889,7649,27182,1707,9,5951
71228,119776,45983,55620,64156,15608,-2565
70083,99709,33471,65534,34175,4549,3845
68462,93507,30400,65414,28093,3048,5355
71752,115793,42938,59834,55959,11918,-1103
70680,121760,47861,52076,69684,18604,-3219
67782,129041,56643,31510,97531,36272,-4616
70458,100406,33737,65864,34542,4594,3789
71758,110766,39610,63092,47674,8666,602
70424,101254,34229,65592,35662,4832,3399
62773,79776,24513,61500,18276,1273,7510
71828,109971,39074,63646,46325,8182,931
71369,105459,36418,65246,40213,6123,2328
70981,119918,46248,54844,65074,16137,-2689
66879,130533,59785,21926,108607,44953,-3869
54127,64395,18775,53690,10705,437,8507
70231,100231,33750,65462,34769,4769,3750
66836,89238,28508,64444,24794,2392,6106
69039,95375,31281,65626,29749,3413,4945
38398,42404,11613,38356,4048,42,7607
68963,126728,53174,40760,85968,28203,-4591
67397,90205,28862,64962,25243,2435,6054
60044,74205,22300,59210,14995,834,8139
71711,115033,42424,60370,54663,11341,-898
44343,50147,14019,44218,5929,125,8215
67068,130290,59184,23844,106446,43224,-4038
68767,127058,53700,39316,87742,29451,-4591
70870,121341,47334,53346,67995,17524,-3137
70597,121931,48009,51826,70105,18771,-3325
66683,130736,60513,19420,111316,47263,-3540
68491,93817,30566,65370,28447,3121,5240
69157,96550,31913,65448,31102,3709,4520
62222,78708,24096,61032,17676,1190,7610
71158,104184,35730,65448,38736,5710,2704
70348,100921,34059,65606,35315,4742,3486
52933,62681,18201,52558,10123,375,8453
63569,81697,25330,62074,19623,1495,7202
11135,11411,2922,11134,277,1,2646
69289,96407,31791,65650,30757,3639,4673
70820,102797,35048,65402,37395,5418,3071
70061,123527,49481,49130,74397,20931,-3985
67103,89696,28650,64792,24904,2311,6057
69048,126283,52708,41734,84549,27314,-4527
30682,33131,8899,30666,2465,16,6450
68466,93630,30448,65468,28162,2998,5284
51766,61100,17704,51384,9716,382,8370
71270,105154,36318,65036,40118,6234,2434
71417,118960,45334,56584,62376,14833,-2209
69573,96981,32011,65918,31063,3655,4603
69344,96214,31641,65864,30350,3480,4771
71504,105771,36570,65262,40509,6242,2303
70553,101670,34442,65572,36098,4981,3325
70951,120502,46663,54352,66150,16599,-2888
70672,102364,34827,65420,36944,5252,3135
70825,102133,34598,65874,36259,4951,3290
67318,129944,58382,26360,103584,40958,-4244
59510,73185,21920,58690,14495,820,8245
68413,93578,30440,65396,28182,3017,5275
12528,12850,3293,12528,322,0,2971
68549,94002,30632,65476,28526,3073,5179
67641,129351,57191,29938,99413,37703,-4519
71849,116398,43324,59500,56898,12349,-1225
50658,59080,16951,50356,8724,302,8529
53262,63116,18352,52824,10292,438,8498
71205,104685,35989,65414,39271,5791,2509
70070,124373,50353,47334,77039,22736,-3950
71622,107662,37707,64496,43166,7126,1667
71630,109818,39045,63456,46362,8174,857
71550,116288,43400,58976,57312,12574,-1338
71429,108327,38158,64022,44305,7407,1260
66791,88952,28354,64488,24464,2303,6193
62031,78142,23848,60892,17250,1139,7737
66224,87042,27461,64240,22802,1984,6643
69427,97111,32152,65614,31497,3813,4468
70065,124106,50060,47972,76134,22093,-3981
71605,115260,42579,60204,55056,11401,-1076
67560,129521,57482,29114,100407,38446,-4479
36250,39763,10831,36202,3561,48,7318
67656,91337,29393,65102,26235,2554,5712
70671,101429,34272,65770,35659,4901,3514
64166,82506,25604,62596,19910,1570,7264
68592,93835,30538,65518,28317,3074,5295
70261,99945,33535,65750,34195,4511,3851
67988,92476,29949,65156,27320,2832,5461
68464,127719,54613,36986,90733,31478,-4642
