Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
69272,96125,31633,65718,30407,3554,4780
70909,105301,36516,64538,40763,6371,2124
71050,119807,46165,54954,64853,16096,-2592
71845,113550,41384,61564,51986,10281,-321
71566,110472,39513,62892,47580,8674,607
68264,93285,30344,65194,28091,3070,5323
13420,13786,3538,13420,366,0,3172
27573,29416,7819,27556,1860,17,5976
55379,66378,19463,54904,11474,475,8464
71942,113192,41118,61912,51280,10030,-132
67444,129660,57945,27540,102120,39904,-4271
70468,101948,34622,65408,36540,5060,3142
44881,50870,14251,44736,6134,145,8262
67950,92112,29751,65220,26892,2730,5589
51309,60248,17388,50944,9304,365,8449
71727,111787,40292,62406,49381,9321,232
70551,122396,48367,51324,71072,19227,-3478
68097,128582,55807,33936,94646,34161,-4678
70104,123940,49863,48428,75512,21676,-3973
34338,37441,10144,34306,3135,32,7041
66539,131001,61270,16922,114079,49617,-3192
63179,80719,24914,61782,18937,1397,7374
71326,119582,45798,55972,63610,15354,-2458
69144,94956,30972,66024,28932,3120,5160
67708,129044,56777,30980,98064,36728,-4559
71609,111660,40255,62300,49360,9309,204
60440,75413,22833,59494,15919,946,7860
71110,120064,46266,55064,65000,16046,-2688
70462,122256,48307,51284,70972,19178,-3487
70089,123689,49690,48618,75071,21471,-3910
71154,105865,36783,64598,41267,6556,2072
36166,39617,10779,36118,3499,48,7328
31796,34318,9220,31756,2562,40,6698
10524,10773,2756,10522,251,2,2507
24578,26026,6872,24564,1462,14,5424
70632,121495,47695,52210,69285,18422,-3168
51684,60606,17458,51380,9226,304,8536
68009,91929,29627,65350,26579,2659,5707
71716,112976,41103,61540,51436,10176,-157
71494,116359,43432,58990,57369,12504,-1433
69704,97813,32457,65798,32015,3906,4348
69833,97590,32291,66016,31574,3817,4534
71567,111899,40432,62070,49829,9497,100
46103,52595,14817,45922,6673,181,8325
69857,98170,32617,65872,32298,3985,4304
68340,93486,30428,65260,28226,3080,5282
66110,131505,64202,6202,125303,59908,-1193
68966,95362,31285,65584,29778,3382,4889
69934,98481,32751,65958,32523,3976,4204
71976,112420,40589,62484,49936,9492,145
68371,127950,54814,36644,91306,31727,-4765
69132,126352,52712,41856,84496,27276,-4508
27344,29227,7781,27330,1897,14,5898
47028,53779,15168,46886,6893,142,8417
40842,45672,12650,40744,4928,98,7820
66077,131535,64519,4994,126541,61083,-939
71691,111369,39999,62742,48627,8949,321
66312,131270,62496,12556,118714,53756,-2462
69923,124427,50392,47286,77141,22637,-4112
71382,118677,45193,56582,62095,14800,-2102
68791,127155,53739,39354,87801,29437,-4625
59387,73403,22051,58602,14801,785,8035
63506,81323,25145,62066,19257,1440,7328
67207,129860,58313,26468,103392,40739,-4340
57530,69886,20719,56896,12990,634,8363
36152,39676,10813,36100,3576,52,7289
69303,96982,32117,65496,31486,3807,4438
67546,129430,57365,29400,100030,38146,-4519
69375,95905,31433,66078,29827,3297,4903
69643,125075,51201,45346,79729,24297,-4231
71637,109601,38926,63498,46103,8139,962
61476,77166,23470,60452,16714,1024,7780
57354,69670,20665,56680,12990,674,8349
68880,94731,30959,65626,29105,3254,5108
33080,35901,9691,33038,2863,42,6870
58923,72484,21711,58124,14360,799,8150
60650,75334,22737,59720,15614,930,8053
71503,107433,37622,64378,43055,7125,1692
20191,21059,5482,20190,869,1,4614
57815,70613,21040,57066,13547,749,8242
71609,110434,39437,63120,47314,8489,612
71510,107142,37391,64720,42422,6790,1759
69337,95829,31410,66018,29811,3319,4918
21627,22725,5957,21622,1103,5,4859
71547,109392,38807,63556,45836,7991,962
71804,109172,38528,64232,44940,7572,1160
27945,29783,7909,27930,1853,15,6071
71596,114296,41991,60628,53668,10968,-709
28488,30432,8099,28468,1964,20,6155
71374,118546,45067,56824,61722,14550,-2105
47856,54977,15571,47670,7307,186,8450
25556,27131,7178,25550,1581,6,5603
55738,67120,19754,55224,11896,514,8372
69335,125854,52050,43508,82346,25827,-4469
70920,121234,47276,53364,67870,17556,-3038
70797,101960,34534,65784,36176,5013,3371
58584,71937,21514,57818,14119,766,8161
69775,98186,32668,65700,32486,4075,4257
63274,80908,24996,61832,19076,1442,7362
62673,79518,24414,61380,18138,1293,7569
70538,121445,47643,52318,69127,18220,-3264
66794,130604,60166,20544,110060,46250,-3644
71801,111559,40112,62670,48889,9131,354
71737,114706,42208,60580,54126,11157,-761
31170,33649,9037,31150,2499,20,6558
67707,129244,56991,30524,98720,37183,-4546
69838,97176,32027,66244,30932,3594,4689
50572,58829,16846,50274,8555,298,8589
53384,63362,18437,52976,10386,408,8459
35028,38281,10392,34994,3287,34,7139
71606,111605,40205,62390,49215,9216,206
69673,98642,32968,65412,33230,4261,3999
71681,108917,38462,63986,44931,7695,1226
71562,111186,39964,62516,48670,9046,340
69670,98418,32804,65620,32798,4050,4056
65486,85816,27015,63572,22244,1914,6685
71663,107190,37393,64808,42382,6855,1866
51361,60190,17336,51036,9154,325,8507
51608,60629,17505,51238,9391,370,8484
56446,68166,20113,55880,12286,566,8393
53637,63653,18521,53222,10431,415,8505
9730,9923,2529,9730,193,0,2336
26172,27837,7378,26162,1675,10,5713
66111,131488,64026,6872,124616,59239,-1351
61871,77795,23717,60722,17073,1149,7793
22143,23184,6057,22140,1044,3,5016
33797,36801,9958,33770,3031,27,6954
63057,80431,24783,61730,18701,1327,7409
68878,94669,30944,65562,29107,3316,5153
57754,70313,20889,57070,13243,684,8330
71367,107540,37756,64056,43484,7311,1583
63507,81895,25452,61982,19913,1525,7064
66775,88901,28320,64522,24379,2253,6194
69520,97797,32500,65594,32203,3926,4223
70930,103025,35122,65562,37463,5368,3027
70698,121752,47732,52576,69176,18122,-3322
71780,115825,42987,59702,56123,12078,-1058
66052,131573,65134,2610,128963,63442,-387
70057,98653,32829,65990,32663,4067,4233
68505,94011,30652,65414,28597,3091,5146
67616,90650,29049,65104,25546,2512,6015
51828,61015,17640,51470,9545,358,8453
42191,47334,13146,42084,5250,107,8003
71139,104237,35766,65410,38827,5729,2668
68061,92669,30036,65194,27475,2867,5428
63316,81042,25049,61888,19154,1428,7323
69330,96397,31797,65606,30791,3724,4730
43319,48685,13541,43206,5479,113,8175
71694,109071,38507,64114,44957,7580,1130
69594,97630,32418,65588,32042,4006,4382
68504,93976,30631,65428,28548,3076,5159
39392,43739,12042,39310,4429,82,7695
71374,118338,44846,57292,61046,14082,-2118
70495,100176,33546,66168,34008,4327,3865
62205,78705,24111,60966,17739,1239,7611
66265,131314,62750,11628,119686,54637,-2299
70556,121837,47913,52022,69815,18534,-3368
71643,107267,37466,64670,42597,6973,1842
71543,115110,42590,59860,55250,11683,-977
69444,96464,31769,65852,30612,3592,4749
35190,38494,10462,35140,3354,50,7158
16880,17440,4500,16880,560,0,3940
70089,98987,33017,65906,33081,4183,4119
60802,75981,23046,59778,16203,1024,7867
68660,94606,30962,65364,29242,3296,5016
53814,64118,18726,53332,10786,482,8422
69122,96008,31601,65612,30396,3510,4715
70981,103986,35666,65308,38678,5673,2661
71422,105247,36301,65290,39957,6132,2476
71574,108501,38219,64126,44375,7448,1292
60944,76013,23011,59982,16031,962,7942
65008,84027,26178,63342,20685,1666,7159
49883,57843,16511,49642,8201,241,8551
69616,97769,32452,65730,32039,3886,4299
41434,46430,12879,41344,5086,90,7883
32003,34604,9307,31980,2624,23,6706
66146,131462,63698,8132,123330,58014,-1618
70177,99665,33372,65842,33823,4335,3884
69018,95048,31078,65784,29264,3234,5048
58420,71911,21558,57590,14321,830,8067
49307,57026,16242,49084,7942,223,8523
39796,44108,12125,39716,4392,80,7813
69353,125434,51681,44144,81290,25209,-4400
70440,122491,48484,51046,71445,19394,-3567
71154,119655,45953,55498,64157,15656,-2548
42466,47645,13230,42370,5275,96,8051
57107,69430,20603,56448,12982,659,8280
70890,102752,34977,65596,37156,5294,3115
69171,126204,52521,42324,83880,26847,-4512
67867,128764,56253,32516,96248,35351,-4644
71347,118710,45198,56628,62082,14719,-2165
3994,4015,1009,3994,21,0,988
67753,91060,29213,65268,25792,2485,5906
69965,124081,50115,47702,76379,22263,-4001
71438,116124,43333,58916,57208,12522,-1353
71480,107233,37453,64654,42579,6826,1700
29324,31409,8379,29302,2107,22,6294
66382,88154,28030,64188,23966,2194,6258
70078,99645,33391,65726,33919,4352,3824
71706,113893,41644,61210,52683,10496,-543
37235,40895,11149,37194,3701,41,7489
71829,114360,41946,60936,53424,10893,-585
66252,131329,62825,11358,119971,54894,-2252
66106,131522,64189,6288,125234,59818,-1227
48313,55535,15747,48082,7453,231,8525
61519,77105,23438,60458,16647,1061,7852
68871,95299,31270,65518,29781,3353,4842
64107,82440,25546,62696,19744,1411,7213
10470,10715,2740,10470,245,0,2495
57851,70548,20988,57144,13404,707,8291
58304,71180,21188,57608,13572,696,8312
70174,98494,32681,66264,32230,3910,4361
67866,128878,56357,32328,96550,35538,-4655
71705,107428,37505,64836,42592,6869,1782
58838,72147,21560,58054,14093,784,8251
11421,11676,2983,11420,256,1,2728
58705,71950,21483,57968,13982,737,8238
67990,92380,29882,65232,27148,2758,5492
71160,103708,35435,65676,38032,5484,2887
45071,51199,14371,44914,6285,157,8243
31223,33720,9059,31204,2516,19,6562
24554,25912,6819,24548,1364,6,5461
71370,117324,44212,57800,59524,13570,-1742
66947,89286,28494,64596,24690,2351,6155
67261,129835,58333,26338,103497,40923,-4241
67157,130056,58685,25372,104684,41785,-4214
60482,75691,22980,59462,16229,1020,7771
9744,9938,2533,9744,194,0,2339
52736,62510,18167,52352,10158,384,8393
65387,85309,26769,63542,21767,1845,6847
55262,66222,19422,54756,11466,506,8462
68721,127303,53959,38770,88533,29951,-4623
23924,25200,6620,23920,1280,4,5344
58164,71094,21188,57436,13658,728,8258
66615,130903,60970,17926,112977,48689,-3318
71818,115010,42356,60596,54414,11222,-836
71279,119425,45672,56162,63263,15117,-2474
44336,50259,14079,44202,6057,134,8156
57842,70192,20791,57220,12972,622,8441
44061,49852,13940,43944,5908,117,8149
69424,95728,31336,66112,29616,3312,5032
70606,122228,48264,51400,70828,19206,-3358
18064,18759,4864,18062,697,2,4169
71524,117898,44487,57848,60050,13676,-1887
65642,86707,27453,63602,23105,2040,6388
71261,105617,36545,65054,40563,6207,2189
60145,74766,22575,59232,15534,913,7954
70389,100924,34066,65584,35340,4805,3531
69535,96954,32053,65696,31258,3839,4634
69870,98541,32827,65774,32767,4096,4156
68661,94529,30892,65490,29039,3171,5024
70613,102499,34909,65362,37137,5251,3023
62794,79692,24458,61552,18140,1242,7560
27687,29634,7900,27668,1966,19,5953
28481,30348,8056,28472,1876,9,6189
71565,110754,39703,62696,48058,8869,514
22133,23241,6088,22130,1111,3,4980
45169,51330,14417,44992,6338,177,8256
44431,50345,14102,44282,6063,149,8188
32973,35763,9648,32934,2829,39,6858
71110,119931,46210,55022,64909,16088,-2611
71158,120629,46709,54422,66207,16736,-2762
71365,108548,38346,63712,44836,7653,1163
61350,77266,23571,60248,17018,1102,7655
58863,72168,21541,58172,13996,691,8236
71564,108275,38052,64342,43933,7222,1341
71218,119322,45608,56212,63110,15006,-2496
