Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_8_Async
13507,16086,4694,13396,2690,111,765
17913,26280,9045,16380,9900,1533,-1340
8259,8996,2436,8248,748,11,1174
18038,28962,10714,15068,13894,2970,-1894
17370,24063,7906,16502,7561,868,-800
17356,31783,13291,10402,21381,6954,-1881
11145,12570,3508,11108,1462,37,1135
17081,23261,7548,16330,6931,751,-628
16711,22123,7021,16162,5961,549,-336
17429,31672,13178,10632,21040,6797,-1903
17442,24465,8115,16470,7995,972,-869
16863,22638,7257,16248,6390,615,-464
17594,25214,8504,16412,8802,1182,-1088
17946,29542,11140,14524,15018,3422,-1978
17334,31725,13251,10446,21279,6888,-1876
15602,19554,5948,15316,4238,286,246
12813,15094,4362,12740,2354,73,882
9451,10344,2813,9436,908,15,1204
10037,11145,3068,10018,1127,19,1201
17355,31738,13245,10496,21242,6859,-1901
17644,25521,8694,16266,9255,1378,-1091
17163,23422,7608,16412,7010,751,-672
16818,32814,15162,4980,27834,11838,-1017
17652,25351,8561,16458,8893,1194,-1112
16223,21197,6653,15782,5415,441,-129
15320,19229,5857,15030,4199,290,293
16646,33001,16134,1466,31535,15180,-226
15422,19336,5885,15132,4204,290,265
10063,11172,3074,10048,1124,15,1244
17135,32086,13788,9020,23066,8115,-1678
17246,23568,7664,16480,7088,766,-724
9448,10414,2849,9432,982,16,1262
17534,24876,8325,16452,8424,1082,-968
17063,32371,14223,7850,24521,9213,-1530
16775,22404,7157,16180,6224,595,-378
11508,13093,3682,11458,1635,50,1098
15754,19852,6067,15436,4416,318,200
17598,31181,12631,11838,19343,5760,-1990
17334,31827,13353,10242,21585,7092,-1869
15699,19910,6110,15380,4530,319,107
16602,21961,6964,16066,5895,536,-301
13968,16782,4941,13800,2982,168,672
16920,32559,14588,6766,25793,10154,-1339
17894,27174,9580,16028,11146,1866,-1544
17826,30037,11578,13762,16275,4064,-1993
14392,17444,5161,14244,3200,148,572
17364,24085,7928,16458,7627,906,-772
16505,21365,6655,16110,5255,395,-188
17905,26903,9415,16146,10757,1759,-1447
18090,28779,10559,15322,13457,2768,-1860
17865,30115,11598,13838,16277,4027,-2031
17042,23305,7575,16310,6995,732,-597
17883,26424,9131,16324,10100,1559,-1351
15526,19827,6112,15206,4621,320,172
17892,29804,11352,14200,15604,3692,-2000
8885,9720,2642,8872,848,13,1232
13877,16678,4905,13736,2942,141,736
15799,20003,6133,15474,4529,325,129
17979,28899,10679,15082,13817,2897,-1880
17978,28005,10100,15610,12395,2368,-1733
15325,19133,5795,15086,4047,239,361
3967,4097,1057,3966,131,1,826
13254,15665,4546,13146,2519,108,849
17845,26600,9253,16188,10412,1657,-1391
15696,19860,6080,15400,4460,296,142
17291,23888,7836,16432,7456,859,-768
17461,24516,8149,16436,8080,1025,-898
17723,25071,8378,16630,8441,1093,-1066
16981,32512,14438,7272,25240,9709,-1445
16674,32971,15826,2638,30333,14036,-506
17795,26024,8914,16392,9632,1403,-1271
16238,21017,6554,15818,5199,420,-107
17893,28126,10210,15412,12714,2481,-1707
2950,3013,769,2950,63,0,649
18072,29036,10731,15148,13888,2924,-1936
17979,29743,11294,14310,15433,3669,-2011
16654,33004,16045,1828,31176,14826,-318
17798,30691,12088,13030,17661,4768,-2081
11905,13726,3898,11860,1866,45,1036
16023,20458,6304,15700,4758,323,49
11184,12697,3561,11150,1547,34,1102
17135,32300,14000,8600,23700,8535,-1675
17574,31008,12502,12008,19000,5566,-1954
17389,31731,13244,10486,21245,6903,-1878
16906,32641,14752,6274,26367,10632,-1251
17735,30835,12229,12754,18081,4981,-2050
16767,32827,15221,4770,28057,11997,-969
16722,32910,15477,3912,28998,12810,-793
16668,32957,15836,2570,30387,14098,-481
17859,25760,8745,16540,9220,1319,-1206
