Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_8_Async
1094,1399,433,1066,333,28,-6
509,544,145,508,36,1,81
1106,2056,892,544,1512,562,-78
1151,1721,601,1038,683,113,-84
1168,1817,656,1010,807,158,-98
958,1205,366,946,259,12,33
1156,1867,693,962,905,194,-104
1119,2059,873,626,1433,493,-99
1122,2023,845,666,1357,456,-91
658,742,207,656,86,2,82
1109,1554,517,1040,514,69,-46
1157,1907,734,878,1029,279,-100
1170,1760,620,1040,720,130,-87
1141,1808,656,992,816,149,-92
1064,1412,447,1036,376,28,-14
1141,1710,600,1020,690,121,-66
1124,1580,525,1060,520,64,-57
1154,1869,689,982,887,172,-109
668,743,205,666,77,2,86
988,1248,381,972,276,16,27
1023,1298,399,1000,298,23,18
1143,1868,702,928,940,215,-107
1153,1826,669,976,850,177,-93
1062,1374,428,1036,338,26,5
140,140,35,140,0,0,33
1160,1661,561,1078,583,82,-68
1176,1941,735,942,999,234,-130
1139,1622,546,1060,562,79,-63
1019,1288,393,1004,284,15,16
1152,1712,597,1036,676,116,-72
1152,1705,588,1058,647,94,-86
1155,1671,571,1058,613,97,-67
437,462,122,436,26,1,74
1098,2093,940,426,1667,672,-65
1159,1831,676,958,873,201,-100
1121,1957,776,810,1147,311,-105
766,903,261,762,141,4,68
1139,1971,784,806,1165,333,-111
1147,1941,756,858,1083,289,-112
703,779,214,702,77,1,71
1137,2016,826,728,1288,409,-107
1144,1909,740,858,1051,286,-104
1163,1821,653,1030,791,133,-104
1071,1408,446,1032,376,39,-7
524,562,150,524,38,0,80
1145,1936,754,856,1080,289,-108
1060,1350,415,1040,310,20,2
36,36,9,36,0,0,9
1101,2088,941,412,1676,689,-59
366,385,101,366,19,0,66
1107,1531,504,1046,485,61,-30
1039,1384,442,1000,384,39,-13
1159,1904,723,916,988,243,-110
1164,1654,553,1096,558,68,-79
1098,1463,469,1050,413,48,-18
1114,2065,882,602,1463,512,-96
1143,1653,566,1042,611,101,-68
411,441,118,410,31,1,66
1163,1885,707,942,943,221,-113
1074,1436,458,1040,396,34,-16
1004,1279,393,986,293,18,15
1079,1346,408,1060,286,19,13
1037,1344,420,1008,336,29,3
1050,1382,436,1020,362,30,-9
1001,1292,400,984,308,17,-6
1151,1760,622,1032,728,119,-91
1130,2017,827,726,1291,404,-106
482,517,138,482,35,0,81
1106,1553,517,1038,515,68,-47
818,1006,302,804,202,14,49
800,933,267,798,135,2,70
1174,1905,715,950,955,224,-118
578,635,173,578,57,0,77
677,748,205,676,72,1,83
1163,1872,696,960,912,203,-108
1139,1598,530,1076,522,63,-52
984,1256,388,960,296,24,6
741,852,242,736,116,5,62
1128,2026,840,692,1334,436,-104
1034,1277,383,1022,255,12,13
1133,1646,560,1052,594,81,-66
80,82,21,80,2,0,17
943,1150,343,928,222,15,32
803,901,250,802,99,1,65
1011,1272,386,1000,272,11,7
1089,1461,471,1038,423,51,-23
1126,1533,498,1074,459,52,-47
1136,1602,534,1068,534,68,-61
1154,1817,665,974,843,180,-95
1161,1759,624,1022,737,139,-90
1143,1754,626,1004,750,139,-85
1062,1407,447,1026,381,36,-18
1130,1529,494,1082,447,48,-34
1098,2105,973,318,1787,780,-43
928,1116,328,920,196,8,48
1030,1282,388,1012,270,18,18
1078,1433,459,1030,403,48,-11
735,834,234,732,102,3,66
654,735,204,654,81,0,79
564,620,169,564,56,0,81
1158,1662,562,1076,586,82,-63
1148,1843,690,926,917,222,-92
1121,1587,529,1058,529,63,-51
1084,1516,506,1008,508,76,-25
881,1037,300,874,163,7,61
676,752,207,676,76,0,71
44,44,11,44,0,0,11
1145,1581,516,1098,483,47,-44
1079,1427,453,1042,385,37,-23
717,809,226,714,95,3,78
785,900,254,784,116,1,70
1104,1612,553,1012,600,92,-53
1158,1642,556,1060,582,98,-59
1106,2064,905,508,1556,598,-71
1145,1982,781,840,1142,305,-122
910,1115,333,898,217,12,48
1139,1851,694,926,925,213,-96
911,1113,331,902,211,9,33
1139,2018,821,752,1266,387,-113
106,107,27,106,1,0,25
970,1248,387,948,300,22,20
298,309,80,298,11,0,62
1090,2102,996,220,1882,870,-17
1110,1494,478,1076,418,34,-31
1131,1754,633,976,778,155,-81
987,1322,424,948,374,39,7
810,954,275,808,146,2,55
1129,1969,783,806,1163,323,-104
1125,1651,571,1018,633,107,-46
1109,1555,516,1046,509,63,-50
634,698,191,632,66,2,75
1144,1995,794,814,1181,330,-118
1185,1748,607,1068,680,117,-92
852,1020,300,840,180,12,53
1089,2110,1003,208,1902,881,-18
1119,2061,881,598,1463,521,-94
1105,2075,925,450,1625,655,-64
1155,1875,704,934,941,221,-114
1169,1717,593,1062,655,107,-80
1112,1507,487,1066,441,46,-28
830,953,270,826,127,4,75
1115,1489,479,1062,427,53,-25
853,1018,297,848,170,5,57
855,998,286,852,146,3,55
1039,1343,417,1018,325,21,-8
1137,1935,757,842,1093,295,-102
1117,2063,888,574,1489,543,-87
78,79,20,78,1,0,18
66,67,17,66,1,0,16
937,1122,329,928,194,9,45
1154,1683,573,1074,609,80,-86
1133,1769,638,986,783,147,-85
172,178,46,172,6,0,35
1022,1271,385,1002,269,20,18
810,944,271,804,140,6,71
206,211,54,206,5,0,47
1134,1573,514,1090,483,44,-55
794,949,278,786,163,8,49
919,1103,323,914,189,5,45
963,1177,350,954,223,9,31
915,1093,320,906,187,9,62
482,511,135,482,29,0,80
1142,1874,713,896,978,246,-99
809,925,261,806,119,3,85
1074,1405,441,1046,359,28,-4
1159,1867,698,942,925,217,-104
1145,1839,677,970,869,175,-108
795,924,265,788,136,7,66
441,482,131,440,42,1,70
1158,1959,754,902,1057,256,-121
582,637,173,582,55,0,75
899,1102,330,884,218,15,45
1160,1785,639,1014,771,146,-95
1153,1810,662,972,838,181,-99
1164,1789,638,1026,763,138,-90
981,1217,368,962,255,19,31
936,1145,342,922,223,14,42
1096,2099,960,358,1741,738,-50
1143,1716,600,1032,684,111,-80
