Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_8_Async
17573,24607,8161,16570,8037,1003,-919
11940,13848,3951,11892,1956,48,1016
17932,27108,9517,16148,10960,1784,-1563
17769,30785,12164,12914,17871,4855,-2071
17459,31326,12824,11356,19970,6103,-1945
4522,4699,1219,4522,177,0,889
14608,17865,5325,14430,3435,178,483
16477,21669,6832,16010,5659,467,-221
17699,30801,12214,12746,18055,4953,-2051
17928,26514,9183,16296,10218,1632,-1419
17942,27321,9650,16042,11279,1900,-1581
7788,8361,2235,7782,579,6,1207
16171,20753,6422,15818,4935,353,-27
10820,12167,3385,10794,1373,26,1186
10836,12231,3414,10806,1425,30,1163
18002,26963,9402,16318,10645,1684,-1533
17841,25551,8608,16670,8881,1171,-1165
16836,22450,7168,16228,6222,608,-430
14778,18261,5487,14574,3687,204,463
17673,24789,8222,16690,8099,983,-973
16650,33001,16106,1578,31423,15072,-255
17350,23686,7696,16588,7098,762,-699
17969,30006,11472,14124,15882,3845,-2047
18061,27480,9714,16104,11376,1957,-1637
17855,26153,8964,16450,9703,1405,-1317
17112,32324,14089,8292,24032,8820,-1604
18046,27857,9956,15890,11967,2156,-1708
17329,31925,13499,9854,22071,7475,-1811
12783,14933,4285,12726,2207,57,942
16744,22254,7082,16180,6074,564,-395
17536,24717,8225,16534,8183,1002,-973
17693,30607,12074,12918,17689,4775,-2012
17530,31372,12819,11468,19904,6062,-1965
16660,32989,15952,2170,30819,14490,-396
12679,14790,4241,12616,2174,63,940
17083,23272,7550,16344,6928,739,-569
6542,6928,1829,6540,388,2,1105
17764,25597,8669,16518,9079,1246,-1184
17883,30201,11650,13802,16399,4081,-2066
16869,22503,7178,16294,6209,575,-424
7904,8566,2309,7896,670,8,1167
17043,22919,7352,16430,6489,613,-571
17467,24323,8031,16522,7801,945,-863
11319,12846,3602,11284,1562,35,1130
18032,27784,9915,15908,11876,2124,-1678
14163,17024,5005,14028,2996,135,611
10901,12264,3413,10876,1388,25,1182
4324,4462,1150,4324,138,0,871
15874,20267,6246,15550,4717,324,91
17427,24433,8099,16470,7963,957,-900
17152,32164,13881,8804,23360,8348,-1662
17999,28514,10423,15336,13178,2663,-1815
13853,16675,4909,13714,2961,139,653
17805,25631,8674,16566,9065,1239,-1196
17290,24070,7941,16376,7694,914,-760
15308,19026,5744,15076,3950,232,283
8882,9673,2618,8874,799,8,1234
13939,16797,4944,13818,2979,121,646
17343,23899,7825,16498,7401,845,-788
17954,26932,9412,16216,10716,1738,-1510
16912,32624,14691,6484,26140,10428,-1296
17116,23517,7688,16282,7235,834,-635
10255,11448,3167,10228,1220,27,1179
17741,25682,8731,16440,9242,1301,-1175
17590,25413,8639,16270,9143,1320,-1120
16923,22567,7205,16314,6253,609,-425
14366,17467,5189,14178,3289,188,578
17062,23335,7599,16274,7061,788,-608
1664,1688,428,1664,24,0,387
12668,14807,4257,12586,2221,82,921
17559,24860,8316,16456,8404,1103,-992
17714,25782,8785,16424,9358,1290,-1226
17743,30584,12014,13112,17472,4631,-2054
17990,29758,11283,14384,15374,3606,-2016
17945,29129,10875,14758,14371,3187,-1883
17570,24563,8130,16606,7957,964,-973
15886,20207,6214,15558,4649,328,65
17864,30049,11572,13810,16239,4054,-2009
14482,17541,5186,14338,3203,144,585
15724,19931,6104,15446,4485,278,123
17949,29305,10985,14670,14635,3279,-1943
16094,20745,6449,15694,5051,400,-57
9124,10025,2736,9106,919,18,1228
17635,24857,8276,16610,8247,1025,-1065
10162,11413,3174,10130,1283,32,1217
15777,19866,6066,15468,4398,309,166
15433,19347,5877,15186,4161,247,229
17414,24043,7883,16554,7489,860,-842
17614,25064,8411,16484,8580,1130,-1096
12264,14191,4044,12206,1985,58,1050
17969,27028,9488,16104,10924,1865,-1505
13934,16785,4945,13790,2995,144,698
17429,24825,8345,16270,8555,1159,-964
18049,28883,10656,15142,13741,2907,-1882
16487,21662,6832,15996,5666,491,-268
13278,15551,4477,13194,2357,84,898
17442,31576,13014,11096,20480,6346,-1965
17517,31570,12982,11212,20358,6305,-1988
16559,21939,6959,16042,5897,517,-248
17093,23358,7586,16372,6986,721,-641
16777,32849,15333,4366,28483,12411,-877
16063,20745,6452,15682,5063,381,-70
16982,22844,7344,16312,6532,670,-484
12950,15211,4390,12862,2349,88,902
17774,30612,12054,13008,17604,4766,-2038
2272,2322,593,2272,50,0,498
12746,14911,4293,12650,2261,96,944
17994,27423,9698,16054,11369,1940,-1618
17708,25368,8541,16572,8796,1136,-1127
15280,19211,5851,15018,4193,262,297
17988,27105,9507,16182,10923,1806,-1540
16675,22297,7122,16106,6191,569,-387
18017,28387,10307,15546,12841,2471,-1816
3796,3914,1008,3796,118,0,779
16935,22662,7247,16336,6326,599,-490
17176,23306,7541,16448,6858,728,-627
17998,27946,10062,15644,12302,2354,-1686
17279,31831,13419,9986,21845,7293,-1803
