Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
18001,28181,10189,15606,12575,2395,9
13918,16771,4944,13766,3005,152,2091
18099,27734,9869,15992,11742,2107,234
17964,28197,10226,15490,12707,2474,-7
17910,27883,10037,15618,12265,2292,64
10999,12429,3474,10962,1467,37,2044
17778,30271,11759,13506,16765,4272,-734
17294,31844,13428,9976,21868,7318,-1122
17818,26012,8910,16384,9628,1434,716
17068,23187,7510,16334,6853,734,1391
16710,22016,6952,16224,5792,486,1646
15481,19314,5860,15188,4126,293,2027
17951,29590,11188,14428,15162,3523,-451
11868,13635,3863,11818,1817,50,2096
16348,21213,6620,15946,5267,402,1755
10084,11227,3097,10066,1161,18,1954
13936,16657,4875,13814,2843,122,2154
18063,28267,10217,15666,12601,2397,13
17629,24997,8365,16534,8463,1095,997
17838,30366,11810,13492,16874,4346,-718
17496,24853,8316,16442,8411,1054,959
13110,15410,4450,13020,2390,90,2150
16344,21184,6614,15912,5272,432,1774
17496,24621,8198,16450,8171,1046,1073
12207,14045,3984,12154,1891,53,2146
4755,4955,1289,4754,201,1,1089
17924,27161,9567,16054,11107,1870,330
14669,17905,5325,14510,3395,159,2089
17069,23470,7668,16268,7202,801,1267
14981,18581,5601,14758,3823,223,2001
17729,30666,12098,12940,17726,4789,-839
7117,7625,2034,7114,511,3,1526
16850,32692,14866,5920,26772,10930,-976
16813,32764,15074,5232,27532,11581,-877
17837,30323,11762,13598,16725,4239,-724
15974,20508,6350,15616,4892,358,1816
8369,9052,2435,8364,688,5,1752
17816,26291,9075,16282,10009,1534,600
18024,28343,10303,15474,12869,2550,-16
16457,21445,6718,16018,5427,439,1730
7467,8021,2145,7462,559,5,1591
17977,29630,11218,14388,15242,3589,-435
17270,23766,7757,16504,7262,766,1261
1760,1776,448,1760,16,0,432
16764,22479,7198,16166,6313,598,1483
9670,10677,2926,9650,1027,20,1919
18000,28330,10291,15496,12834,2504,-39
18061,28516,10392,15464,13052,2597,-63
6771,7198,1907,6768,430,3,1480
17221,23541,7665,16422,7119,799,1345
16668,32978,15895,2376,30602,14292,-415
17508,31211,12710,11582,19629,5926,-993
5542,5813,1521,5542,271,0,1250
11820,13642,3880,11764,1878,56,2058
15586,19731,6050,15262,4469,324,1905
18050,28453,10344,15530,12923,2520,-59
17905,27224,9621,15964,11260,1941,302
12555,14579,4169,12482,2097,73,2145
13117,15581,4538,13010,2571,107,2074
17983,28297,10289,15438,12859,2545,-25
17961,29330,10993,14688,14642,3273,-376
17607,31043,12497,12098,18945,5509,-939
16692,32957,15720,3034,29923,13658,-545
1910,1949,497,1910,39,0,458
17797,30422,11862,13396,17026,4401,-763
17494,24491,8114,16526,7965,968,1117
17378,24227,7996,16470,7757,908,1147
17516,31244,12745,11508,19736,6008,-983
16824,32759,15032,5390,27369,11434,-903
14899,18311,5482,14694,3617,205,2070
17098,32336,14110,8232,24104,8866,-1128
18002,26768,9291,16372,10396,1630,525
18024,28132,10165,15604,12528,2420,57
17929,30131,11580,13942,16189,3987,-622
17911,28605,10536,15066,13539,2845,-158
2970,3047,781,2970,77,0,704
16880,32620,14779,6124,26496,10756,-961
15920,20150,6162,15652,4498,268,1932
16216,20920,6509,15804,5116,412,1805
16665,32972,15840,2584,30388,14081,-467
6436,6801,1792,6434,367,2,1427
15664,19945,6143,15318,4627,346,1862
18111,28657,10480,15394,13263,2717,-66
17457,24708,8258,16384,8324,1073,1007
7768,8373,2246,7762,611,6,1641
15612,19834,6087,15320,4514,292,1865
18061,27750,9893,15928,11822,2133,204
16954,32641,14637,6734,25907,10220,-1050
17950,28904,10704,14992,13912,2958,-250
17781,30403,11865,13346,17057,4435,-757
2736,2790,711,2736,54,0,657
9914,11005,3030,9890,1115,24,1939
14460,17521,5181,14318,3203,142,2120
16324,21067,6556,15910,5157,414,1813
16812,32819,15118,5166,27653,11646,-889
5049,5266,1371,5048,218,1,1154
14939,18506,5570,14732,3774,207,2003
17913,26442,9124,16388,10054,1525,595
17879,30396,11819,13516,16880,4363,-698
16622,21957,6960,16074,5883,548,1625
18088,28580,10429,15444,13136,2644,-63
17575,31131,12565,12002,19129,5573,-991
15342,19220,5842,15072,4148,270,1964
17759,30895,12248,12798,18097,4961,-888
17835,27105,9594,15834,11271,2001,324
17935,29882,11398,14172,15710,3763,-549
18040,27447,9721,16010,11437,2030,314
16835,22483,7185,16226,6257,609,1537
17918,27112,9554,16008,11104,1910,360
17986,27917,10017,15766,12151,2220,86
13846,16646,4896,13708,2938,138,2096
15339,19225,5843,15078,4147,261,1957
14512,17763,5296,14342,3421,170,2045
16134,20729,6427,15750,4979,384,1832
17831,26738,9335,16136,10602,1695,428
17936,28228,10248,15464,12764,2472,-44
17334,31672,13196,10560,21112,6774,-1142
16848,32748,14958,5664,27084,11184,-942
6688,7141,1899,6686,455,2,1446
12784,15063,4358,12694,2369,90,2079
