Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_8_Async
1111,2076,895,572,1504,539,-95
1065,1388,436,1032,356,33,-18
1093,2104,974,312,1792,781,-41
1089,1418,444,1060,358,29,-23
1109,2049,881,574,1475,535,-84
1113,1509,489,1062,447,51,-30
1131,1658,572,1028,630,103,-71
1127,1650,566,1036,614,91,-72
860,1016,294,856,160,4,53
1158,1776,636,1008,768,150,-83
1161,1779,635,1018,761,143,-95
757,884,254,752,132,5,56
1079,1395,434,1054,341,25,-10
1142,2035,837,722,1313,420,-112
1133,1781,646,978,803,155,-98
1081,1451,465,1042,409,39,-35
810,966,282,804,162,6,58
618,671,181,618,53,0,90
907,1098,325,896,202,11,36
1061,1397,443,1022,375,39,-18
1093,1482,480,1044,438,49,-18
1144,1637,556,1050,587,94,-67
1148,1672,573,1052,620,96,-57
260,266,68,260,6,0,50
545,594,161,544,50,1,86
724,826,232,724,102,0,76
1162,1924,733,916,1008,246,-113
1068,1382,433,1032,350,36,0
1008,1371,443,970,401,38,-15
1124,1594,533,1056,538,68,-56
812,955,276,806,149,6,56
1151,1647,560,1054,593,97,-65
969,1224,373,956,268,13,29
1139,1636,552,1064,572,75,-70
1144,1659,562,1070,589,74,-78
838,966,275,832,134,6,59
1066,1417,452,1026,391,40,-2
1110,2060,894,544,1516,566,-81
1162,1817,652,1026,791,136,-105
405,422,110,404,18,1,73
1129,1615,545,1050,565,79,-59
1125,1603,542,1038,565,87,-50
1139,1928,753,844,1084,295,-100
1155,1950,758,868,1082,287,-109
1163,1826,664,996,830,167,-102
887,1076,318,880,196,7,45
1124,2030,846,676,1354,448,-102
675,769,216,674,95,1,72
842,953,266,842,111,0,75
1090,1473,476,1042,431,48,-34
1174,1825,657,1022,803,152,-109
1095,2088,943,404,1684,691,-58
1144,1666,570,1052,614,92,-68
1138,1591,527,1074,517,64,-67
1155,1841,681,958,883,197,-98
1147,1683,580,1046,637,101,-84
813,957,278,802,155,11,52
960,1177,352,946,231,14,33
962,1192,361,940,252,22,19
1106,1560,519,1044,516,62,-46
1114,1511,487,1074,437,40,-41
1169,1812,655,1004,808,165,-90
1134,1543,503,1074,469,60,-53
1158,1811,656,998,813,160,-107
128,130,33,128,2,0,29
1075,1375,426,1046,329,29,-17
1157,1934,744,892,1042,265,-112
1169,1903,715,946,957,223,-118
634,691,187,634,57,0,82
1060,1428,458,1024,404,36,-12
1089,1438,455,1056,382,33,-14
1148,1755,628,998,757,150,-82
1121,2027,845,674,1353,447,-95
1170,1757,610,1074,683,96,-96
965,1186,356,948,238,17,25
1173,1604,525,1108,496,65,-58
1036,1317,404,1018,299,18,20
1007,1282,395,984,298,23,24
1167,1831,666,998,833,169,-109
1116,1487,476,1070,417,46,-31
1153,1846,677,984,862,169,-109
1086,1468,472,1048,420,38,-25
1155,1792,643,1012,780,143,-99
868,995,281,866,129,2,63
836,997,291,830,167,6,57
1147,1984,786,824,1160,323,-115
876,1041,304,866,175,10,53
1138,1652,562,1056,596,82,-64
1089,2112,1009,188,1924,901,-14
570,627,171,570,57,0,74
1049,1377,432,1026,351,23,3
408,430,113,408,22,0,71
352,374,99,352,22,0,66
1118,2004,824,712,1292,406,-100
1122,2008,823,724,1284,398,-101
1089,1505,492,1042,463,47,-29
990,1223,369,970,253,20,29
1090,2106,993,240,1866,850,-24
1154,1800,651,996,804,158,-95
1174,1806,649,1016,790,158,-91
1145,1775,642,982,793,163,-85
1075,1450,465,1040,410,35,-29
1116,2052,877,596,1456,520,-92
1170,1735,600,1070,665,100,-92
1093,1490,485,1040,450,53,-26
751,856,241,748,108,3,73
1022,1332,419,988,344,34,10
1150,1756,625,1012,744,138,-84
1161,1748,613,1044,704,117,-89
944,1171,354,926,245,18,31
1063,1501,499,1006,495,57,-29
626,686,187,624,62,2,87
1140,1893,723,894,999,246,-104
1102,2085,935,430,1655,672,-63
1089,2106,1008,180,1926,909,-9
1072,1392,435,1044,348,28,-17
1109,2066,895,552,1514,557,-85
1149,1624,544,1072,552,77,-58
16,16,4,16,0,0,4
737,840,236,736,104,1,73
1098,2081,930,442,1639,656,-63
1066,1414,451,1024,390,42,-12
88,88,22,88,0,0,22
1066,1414,448,1036,378,30,-13
1138,1744,627,980,764,158,-72
979,1231,377,954,277,25,23
1128,1578,521,1072,506,56,-43
1124,1999,815,738,1261,386,-104
1143,1853,691,942,911,201,-99
994,1243,378,974,269,20,19
1153,1799,646,1014,785,139,-102
1065,1381,432,1034,347,31,-15
980,1218,368,964,254,16,24
932,1160,350,920,240,12,33
1138,1897,730,874,1023,264,-106
1108,1585,533,1038,547,70,-42
1152,1853,687,958,895,194,-107
1112,1558,519,1040,518,72,-33
961,1230,380,940,290,21,27
990,1215,363,978,237,12,30
1153,1736,610,1032,704,121,-84
929,1137,339,918,219,11,31
1109,2069,908,506,1563,603,-74
1146,1864,697,940,924,206,-101
1136,1522,490,1084,438,52,-32
1036,1316,404,1016,300,20,-2
861,1038,306,852,186,9,63
1114,2028,850,656,1372,458,-94
700,780,215,700,80,0,76
1053,1417,456,1010,407,43,-15
982,1201,359,966,235,16,31
1151,1701,589,1046,655,105,-84
1136,1553,506,1082,471,54,-53
1095,2104,980,288,1816,807,-35
