Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
53128,62836,18231,52748,10088,380,8523
67910,92209,29807,65190,27019,2720,5508
68205,128319,55505,34618,93701,33587,-4609
66800,130619,60207,20410,110209,46390,-3612
61314,76624,23239,60292,16332,1022,7929
70462,101369,34283,65606,35763,4856,3376
38532,42685,11727,38462,4223,70,7574
71360,117468,44278,57824,59644,13536,-1830
67818,91933,29700,65066,26867,2752,5585
69272,125870,52093,43368,82502,25904,-4505
60280,75003,22664,59350,15653,930,7941
71688,115058,42504,60100,54958,11588,-866
54649,65072,18984,54208,10864,441,8561
59374,73236,21977,58564,14672,810,8115
69949,124234,50250,47468,76766,22481,-4035
71004,103676,35501,65348,38328,5656,2829
69656,97571,32351,65738,31833,3918,4436
66938,130481,59706,22138,108343,44800,-3837
70820,103152,35230,65384,37768,5436,2898
71186,118929,45416,56194,62735,14992,-2327
71092,105434,36517,64800,40634,6292,2175
47796,54832,15515,47604,7228,192,8479
56416,68038,20059,55840,12198,576,8437
71346,117910,44614,57364,60546,13982,-1950
67205,130023,58542,25878,104145,41327,-4276
26608,28245,7474,26594,1651,14,5837
46123,52555,14792,45942,6613,181,8360
71729,112667,40831,62010,50657,9719,-107
70645,122167,48124,51838,70329,18807,-3398
28940,31041,8291,28918,2123,22,6190
71140,120056,46295,54932,65124,16208,-2621
69891,124819,50807,46410,78409,23481,-4121
70051,123819,49844,48262,75557,21789,-3924
19478,20304,5283,19476,828,2,4457
66932,89704,28710,64568,25136,2364,5938
71484,116055,43216,59246,56809,12238,-1355
32059,34655,9318,32038,2617,21,6722
70930,102642,34910,65644,36998,5286,3198
68724,127217,53843,39062,88155,29662,-4650
66763,130656,60246,20328,110328,46435,-3647
67989,92713,30089,65070,27643,2919,5365
70001,123258,49411,48872,74386,21129,-3846
55636,66659,19554,55102,11557,534,8531
61892,77952,23789,60748,17204,1144,7729
71334,117633,44422,57578,60055,13756,-1877
37666,41615,11407,37602,4013,64,7458
24967,26445,6984,24954,1491,13,5506
67157,129970,58578,25628,104342,41529,-4235
23298,24552,6452,23296,1256,2,5198
68183,128250,55333,35168,93082,33015,-4734
40570,45434,12598,40476,4958,94,7734
35737,39284,10721,35684,3600,53,7174
71523,106981,37303,64750,42231,6773,1845
66051,131580,65239,2204,129376,63847,-290
70191,100082,33636,65620,34462,4571,3745
66130,131454,63739,7952,123502,58178,-1585
66704,130724,60488,19496,111228,47208,-3532
57577,70021,20774,56946,13075,631,8330
7218,7335,1863,7218,117,0,1746
71826,113155,41177,61602,51553,10224,-152
69305,96401,31789,65646,30755,3659,4693
65784,86432,27257,63836,22596,1948,6609
69231,95658,31349,65920,29738,3311,4922
71087,120196,46378,54880,65316,16207,-2731
69119,95559,31385,65578,29981,3541,4945
66013,87254,27635,63968,23286,2045,6394
51291,60200,17359,50964,9236,327,8450
70086,99438,33275,65776,33662,4310,3923
69519,125810,51832,44292,81518,25227,-4459
42470,47554,13183,42376,5178,94,8099
58010,70990,21170,57300,13690,710,8190
71157,104880,36141,65196,39684,5961,2418
71496,117637,44298,58082,59555,13414,-1843
63505,81355,25164,62054,19301,1451,7314
64791,84540,26521,62996,21544,1795,6772
51897,61043,17634,51550,9493,347,8488
67695,91166,29305,65112,26054,2583,5834
70140,100549,33947,65310,35239,4830,3538
69297,96444,31781,65764,30680,3533,4634
70876,102848,35024,65600,37248,5276,3052
61223,76423,23146,60262,16161,961,7946
67620,91460,29502,64912,26548,2708,5662
70258,100654,33944,65532,35122,4726,3548
3942,3973,1001,3942,31,0,970
62076,78398,23984,60860,17538,1216,7662
56410,67938,19996,55892,12046,518,8468
71072,119675,46043,55178,64497,15894,-2560
45946,52497,14805,45774,6723,172,8254
10570,10797,2756,10570,227,0,2529
71548,116379,43397,59170,57209,12378,-1434
71827,114212,41830,61104,53108,10723,-555
60248,75068,22712,59288,15780,960,7892
68372,92964,30106,65504,27460,2868,5514
52820,62492,18142,52416,10076,404,8470
71656,107905,37828,64498,43407,7158,1579
71488,109405,38820,63530,45875,7958,903
71589,116513,43546,58842,57671,12747,-1378
67831,91521,29451,65238,26283,2593,5761
58698,72058,21544,57940,14118,758,8184
44549,50446,14127,44384,6062,165,8230
