Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_8_Async
70996,104891,36194,65006,39885,5990,-5513
16676,17272,4467,16676,596,0,3334
44666,50659,14199,44522,6137,144,4475
43071,48490,13504,42964,5526,107,4607
71165,103825,35505,65630,38195,5535,-5307
48683,56203,15989,48450,7753,233,4030
67684,129107,56844,30838,98269,36846,-6256
2076,2080,521,2076,4,0,506
56654,68585,20276,56066,12519,588,2311
58145,71026,21152,57444,13582,701,1967
67201,89850,28713,64848,25002,2353,-1856
71144,104910,36172,65132,39778,6012,-5456
68636,93874,30564,65492,28382,3144,-2789
67060,89768,28725,64636,25132,2424,-1799
59810,74276,22423,58860,15416,950,1530
66050,131578,65332,1828,129750,64222,-197
47324,54175,15308,47118,7057,206,4211
21325,22377,5859,21318,1059,7,3968
67127,130167,58792,25166,105001,41961,-5343
24416,25863,6831,24402,1461,14,4281
70765,103016,35153,65420,37596,5345,-5058
62674,79260,24258,61488,17772,1186,527
67789,129025,56625,31550,97475,36239,-6392
71024,120341,46464,54826,65515,16198,-8381
8220,8342,2116,8220,122,0,1861
71197,102966,35009,65896,37070,5301,-5144
70657,121472,47677,52236,69236,18421,-8192
66945,130339,59436,22934,107405,44011,-4867
11554,11827,3025,11554,273,0,2496
56775,68844,20379,56172,12672,603,2315
70505,99823,33384,66110,33713,4395,-4304
69681,125054,51108,45676,79378,24005,-8098
71584,106821,37161,64998,41823,6586,-6055
64731,83731,26086,63118,20613,1613,-486
31624,34144,9171,31604,2540,20,4749
71047,102883,35009,65730,37153,5317,-5067
71780,111951,40356,62478,49473,9302,-7114
69041,95332,31240,65704,29628,3337,-3211
67643,129257,57052,30306,98951,37337,-6193
66639,130797,60747,18606,112191,48033,-4013
70770,101245,34119,66014,35231,4756,-4652
71323,105431,36426,65158,40273,6165,-5654
71750,113451,41356,61478,51973,10272,-7412
66111,131502,64144,6428,125074,59683,-1310
69430,97461,32346,65538,31923,3892,-3684
60946,75906,22959,59976,15930,970,1144
68408,127804,54653,36996,90808,31412,-7196
70553,101603,34376,65702,35901,4851,-4770
68877,94902,31071,65520,29382,3357,-3094
71824,110986,39731,63048,47938,8776,-6932
6946,7055,1791,6946,109,0,1596
70172,123388,49421,49092,74296,21080,-8253
67277,129827,58247,26666,103161,40611,-5566
61142,76705,23329,60094,16611,1048,921
71828,113204,41199,61612,51592,10216,-7328
71190,106415,37133,64298,42117,6892,-5737
71443,117263,44125,58026,59237,13417,-7961
66755,89126,28460,64412,24714,2343,-1654
66425,87596,27694,64416,23180,2009,-1318
50817,59504,17126,50504,9000,313,3624
70530,101649,34440,65538,36111,4992,-4699
66849,88803,28244,64630,24173,2219,-1624
64509,83265,25904,62914,20351,1595,-339
71664,111665,40234,62394,49271,9270,-7005
71430,105443,36401,65282,40161,6148,-5706
30670,33028,8852,30648,2380,22,4697
67954,92291,29887,65034,27257,2920,-2450
63394,81013,25009,61990,19023,1404,179
63594,81441,25188,62130,19311,1464,-36
71582,110516,39513,62980,47536,8602,-6820
69657,124965,51021,45846,79119,23811,-8106
37363,41109,11226,37314,3795,49,4876
68148,92240,29781,65356,26884,2792,-2480
27185,28987,7701,27170,1817,15,4464
69173,96001,31598,65610,30391,3563,-3254
71589,113825,41706,60826,52999,10763,-7353
67317,130004,58452,26200,103804,41117,-5523
67844,128947,56429,32178,96769,35666,-6518
26072,27692,7330,26064,1628,8,4366
67690,129190,57030,30260,98930,37430,-6142
71599,115319,42679,59922,55397,11677,-7690
53074,62863,18257,52698,10165,376,3314
62558,78931,24119,61386,17545,1172,527
66993,130329,59333,23326,107003,43667,-4961
68175,128457,55562,34666,93791,33509,-6893
70989,120220,46491,54476,65744,16513,-8236
53014,62674,18172,52660,10014,354,3220
71642,111583,40170,62486,49097,9156,-7040
66247,131355,62990,10750,120605,55497,-2318
71088,104185,35741,65406,38779,5682,-5386
69560,125405,51518,44738,80667,24822,-8021
70619,101921,34568,65570,36351,5049,-4794
59804,74129,22333,58926,15203,878,1389
70342,123004,48934,50272,72732,20070,-8332
70349,100093,33571,65902,34191,4447,-4390
21612,22732,5964,21608,1124,4,3979
66143,131453,63703,8094,123359,58049,-1701
71767,108880,38435,64020,44860,7747,-6465
23524,24869,6556,23514,1355,10,4174
68287,92937,30131,65350,27587,2937,-2524
69513,97353,32253,65694,31659,3819,-3638
70423,101564,34401,65524,36040,4899,-4782
62147,78377,23942,60986,17391,1161,616
70261,123249,49320,49218,74031,21043,-8194
71597,116891,43817,58514,58377,13083,-7908
63532,81319,25121,62154,19165,1378,6
70492,123012,48861,50580,72432,19912,-8410
67959,128782,56141,33000,95782,34959,-6652
71652,110104,39217,63340,46764,8312,-6677
628,628,157,628,0,0,157
66395,131126,61906,14628,116498,51767,-3172
71145,106198,36990,64436,41762,6709,-5747
68921,95682,31481,65440,30242,3481,-3238
44350,50249,14072,44210,6039,140,4462
70493,101095,34138,65638,35457,4855,-4620
67576,129303,57196,29822,99481,37754,-6105
64028,82075,25400,62550,19525,1478,-167
71204,119770,46064,55284,64486,15920,-8254
72202,112077,40280,63034,49043,9168,-7247
32484,35219,9497,32450,2769,34,4788
68379,92489,29833,65646,26843,2733,-2554
66824,130564,60042,20960,109604,45864,-4487
50110,58270,16680,49820,8450,290,3816
69754,97551,32262,66054,31497,3700,-3837
9820,9990,2540,9820,170,0,2179
