Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
1163,1758,618,1044,714,119,23
1110,2071,905,522,1549,588,-56
1149,1929,747,870,1059,279,-33
1157,1960,765,860,1100,297,-38
1099,1533,510,1026,507,73,76
1062,1436,463,1020,416,42,89
860,1019,296,854,165,6,137
905,1110,332,892,218,13,127
1145,1902,730,884,1018,261,-27
1137,1620,543,1068,552,69,60
1141,1708,598,1024,684,117,31
1106,2088,932,448,1640,658,-50
1159,1604,525,1108,496,51,80
1092,2089,947,390,1699,702,-50
1159,1904,725,908,996,251,-20
120,122,31,120,2,0,29
1041,1319,405,1018,301,23,127
1157,1650,556,1076,574,81,63
1101,1486,478,1060,426,41,93
1157,1945,753,878,1067,279,-35
1015,1255,377,1002,253,13,137
963,1184,354,952,232,11,133
1161,1884,706,944,940,217,-17
1104,1503,487,1058,445,46,88
238,243,62,238,5,0,57
1175,1670,561,1096,574,79,66
1028,1301,401,998,303,30,128
1122,1897,735,854,1043,268,-40
1146,2024,825,748,1276,398,-53
792,937,272,786,151,6,127
1105,1511,492,1054,457,51,86
874,1027,296,870,157,4,143
1108,2077,900,554,1523,554,-69
1141,1583,519,1090,493,51,77
1155,1892,718,912,980,243,-19
1153,1751,621,1018,733,135,23
1072,1432,455,1044,388,28,95
1119,2041,864,626,1415,493,-58
947,1151,341,938,213,9,137
994,1276,393,980,296,14,111
1085,1456,467,1044,412,41,96
589,654,180,588,66,1,115
1134,1892,722,896,996,238,-36
1143,1674,573,1056,618,87,42
1115,1602,543,1032,570,83,56
1121,1571,521,1058,513,63,71
1061,1383,436,1022,361,39,114
1077,1381,426,1058,323,19,122
1148,1643,558,1054,589,94,63
824,958,274,820,138,4,140
907,1092,322,896,196,11,137
1013,1270,386,996,274,17,129
759,865,245,750,115,9,139
1126,2029,834,722,1307,404,-69
1154,1719,595,1058,661,96,30
1067,1395,436,1046,349,21,108
886,1077,320,874,203,12,129
1044,1335,412,1022,313,22,121
1116,2053,880,586,1467,530,-57
1161,1852,686,960,892,201,-5
1016,1358,435,976,382,40,93
891,1082,321,880,202,11,130
1131,1636,556,1048,588,83,51
1138,1598,528,1084,514,54,68
849,974,276,844,130,5,151
821,949,270,818,131,3,142
1059,1391,437,1034,357,25,105
1176,1780,628,1048,732,128,24
1142,1895,736,846,1049,296,-17
602,679,190,598,81,4,113
1044,1363,427,1018,345,26,108
294,307,80,294,13,0,67
830,969,278,826,143,4,139
1157,1892,704,968,924,189,-31
1090,2110,1015,160,1950,930,-5
803,943,272,798,145,5,132
944,1190,362,932,258,12,116
1127,2043,855,666,1377,461,-61
1139,1989,797,790,1199,349,-53
1107,1496,481,1068,428,39,92
1096,2092,952,376,1716,720,-44
1142,1940,755,860,1080,282,-43
1144,1921,744,866,1055,278,-33
1126,2040,859,644,1396,482,-55
1121,1576,522,1064,512,57,67
819,966,279,816,150,3,132
1106,2078,911,512,1566,594,-61
744,903,267,738,165,6,108
837,987,286,830,157,7,136
1109,2017,846,650,1367,459,-62
1092,2107,993,242,1865,850,-22
1164,1909,722,930,979,234,-23
1134,1526,493,1080,446,54,101
1083,1527,511,1010,517,73,67
1119,1698,599,1000,698,119,20
428,452,119,428,24,0,95
1100,1469,469,1062,407,38,100
8,8,2,8,0,0,2
1133,1993,808,754,1239,379,-52
1159,1821,663,990,831,169,1
1147,1682,579,1048,634,99,44
148,150,38,148,2,0,36
1135,2011,822,734,1277,401,-54
386,399,103,386,13,0,90
420,444,117,420,24,0,93
1124,1553,509,1070,483,54,80
1158,1867,695,954,913,204,-14
678,755,208,678,77,0,131
1149,1915,733,898,1017,251,-33
1135,1773,638,994,779,141,0
1145,1999,795,818,1181,327,-59
942,1181,360,922,259,20,121
823,960,275,820,140,3,138
925,1128,334,920,208,5,131
1154,1892,712,936,956,218,-26
1138,1948,763,844,1104,294,-47
1124,1624,551,1044,580,80,51
1152,1802,654,988,814,164,4
1083,1426,452,1044,382,39,109
1151,1828,673,964,864,187,-4
957,1165,345,950,215,7,137
1087,1504,493,1036,468,51,76
1100,1455,461,1066,389,34,106
136,138,35,136,2,0,33
672,740,202,672,68,0,134
1138,1856,692,944,912,194,-26
1157,1782,634,1028,754,129,9
702,795,223,698,97,4,130
919,1104,325,908,196,11,140
1181,1931,726,958,973,223,-24
1118,2050,872,612,1438,506,-60
887,1083,322,878,205,9,126
1166,1712,593,1052,660,114,47
1090,1447,461,1050,397,40,104
650,734,205,648,86,2,121
1100,1447,458,1062,385,38,111
