Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_8_Async
1132,1557,506,1090,467,42,-52
1170,1875,695,970,905,200,-112
1061,1430,458,1028,402,33,-25
274,285,74,274,11,0,56
1152,1659,565,1058,601,94,-73
1025,1289,395,998,291,27,20
1142,1620,539,1084,536,58,-56
1133,1638,564,1020,618,113,-52
1130,1562,509,1088,474,42,-54
1147,1779,646,974,805,173,-92
1092,1430,448,1068,362,24,-15
866,1002,285,864,138,2,61
923,1121,332,914,207,9,46
991,1209,360,978,231,13,33
1119,2055,876,606,1449,513,-92
1056,1429,460,1018,411,38,-22
980,1213,365,966,247,14,23
1104,1562,522,1036,526,68,-47
1014,1313,411,982,331,32,24
1158,1801,649,1006,795,152,-103
1147,1980,788,808,1172,339,-109
706,799,224,702,97,4,78
108,108,27,108,0,0,26
902,1101,329,886,215,16,43
1135,1651,566,1038,613,97,-66
1101,2074,916,484,1590,617,-73
869,1063,317,858,205,11,58
1064,1458,479,1000,458,64,-24
472,516,140,472,44,0,72
1154,1893,714,930,963,224,-113
1014,1288,397,988,300,26,18
1141,1981,786,818,1163,323,-115
1134,1961,780,802,1159,332,-106
1168,1701,581,1078,623,90,-80
1074,1466,478,1020,446,54,-17
1163,1745,609,1054,691,109,-83
1117,1602,539,1048,554,69,-44
1126,2016,832,704,1312,422,-105
1116,1581,524,1066,515,50,-49
1096,2102,973,312,1790,784,-40
1109,1534,505,1048,486,61,-27
1128,1959,778,806,1153,322,-106
82,83,21,82,1,0,20
1130,2034,837,720,1314,410,-114
1140,1891,725,882,1009,258,-104
884,1063,313,874,189,10,56
1117,2061,879,606,1455,511,-95
672,760,213,668,92,4,74
900,1086,319,896,190,4,38
839,972,278,832,140,7,68
1125,1542,502,1076,466,49,-42
1094,2108,986,272,1836,822,-33
1121,1711,604,1006,705,115,-88
757,872,248,752,120,5,75
1154,1851,682,974,877,180,-105
1035,1423,465,986,437,49,-21
1116,1534,505,1048,486,68,-49
1089,2108,1011,172,1936,917,-8
1163,1884,700,968,916,195,-113
1104,1501,486,1058,443,46,-29
1037,1347,419,1018,329,19,-17
958,1186,356,948,238,10,37
1161,1736,614,1016,720,145,-75
665,732,200,664,68,1,84
1042,1333,412,1018,315,24,3
952,1190,360,940,250,12,29
1163,1810,659,984,826,179,-93
1089,2112,1021,140,1972,949,-2
322,333,86,322,11,0,59
1124,2029,843,686,1343,438,-100
910,1116,335,892,224,18,40
865,1026,299,856,170,9,61
1074,1417,448,1042,375,32,-7
162,165,42,162,3,0,34
668,732,199,668,64,0,84
256,266,69,256,10,0,50
1122,2026,836,708,1318,414,-104
1141,2000,814,744,1256,397,-108
1095,1522,503,1032,490,63,-39
1004,1248,377,988,260,16,29
1090,2111,999,226,1885,864,-23
1140,1946,767,824,1122,316,-102
1126,2035,848,678,1357,448,-104
1123,2013,836,682,1331,441,-91
1048,1382,443,992,390,56,2
1100,2073,908,514,1559,586,-78
1122,1615,548,1038,577,84,-55
1147,1770,637,992,778,155,-88
1169,1630,538,1108,522,61,-59
1122,1464,458,1096,368,26,-27
1102,2073,912,498,1575,604,-73
1037,1416,463,980,436,57,-16
997,1205,356,986,219,11,25
1012,1286,397,984,302,28,6
937,1159,349,922,237,15,35
990,1237,376,970,267,20,17
513,554,149,512,42,1,75
914,1097,322,906,191,8,45
1132,1596,533,1060,536,72,-52
1054,1379,436,1014,365,40,-4
913,1093,320,906,187,7,45
92,92,23,92,0,0,23
1096,2093,949,390,1703,706,-55
1082,1449,462,1050,399,32,-26
1121,1581,531,1038,543,83,-44
1107,1524,498,1056,468,51,-31
1149,1701,590,1042,659,107,-75
