Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
17964,27070,9474,16244,10826,1720,368
16710,32933,15584,3530,29403,13180,-639
17474,24224,7973,16556,7668,918,1223
6117,6468,1705,6116,352,1,1354
17906,26181,8981,16438,9743,1468,706
16643,33019,16234,1102,31917,15541,-142
16555,21811,6882,16094,5717,461,1626
17914,28754,10595,15128,13626,2786,-245
13829,16482,4813,13712,2770,117,2160
17887,29613,11240,14266,15347,3621,-486
15685,19947,6133,15362,4585,323,1871
17995,27304,9639,16052,11252,1943,330
17815,26112,8973,16332,9780,1483,676
17042,22979,7395,16378,6601,664,1458
6629,7036,1861,6628,408,1,1454
18011,28478,10397,15368,13110,2643,-70
16376,21408,6728,15904,5504,472,1696
17977,29465,11068,14658,14807,3319,-420
17992,26617,9202,16426,10191,1566,577
6263,6589,1729,6262,327,1,1403
17985,28167,10228,15422,12745,2563,46
17919,27295,9664,15934,11361,1985,288
13478,15972,4640,13384,2588,94,2146
12527,14523,4147,12458,2065,69,2151
17737,25785,8788,16418,9367,1319,740
17721,25714,8754,16412,9302,1309,761
16641,33023,16317,778,32245,15863,-65
17990,28956,10701,15108,13848,2882,-265
14696,18004,5372,14520,3484,176,2064
17824,30007,11518,13942,16065,3882,-665
17203,23406,7583,16480,6926,723,1380
9207,10122,2762,9196,926,11,1847
17308,31728,13298,10264,21464,7044,-1122
10733,12029,3336,10714,1315,19,2040
16032,20574,6369,15672,4902,360,1827
17728,30793,12202,12778,18015,4950,-863
14632,17776,5266,14488,3288,144,2122
16693,32943,15672,3198,29745,13495,-578
17939,27648,9864,15840,11808,2099,155
13059,15372,4441,12980,2392,79,2128
13987,16747,4908,13862,2885,125,2148
16921,23051,7478,16190,6861,731,1348
11963,13737,3889,11918,1819,45,2115
17750,25417,8558,16602,8815,1148,891
10308,11599,3231,10274,1325,34,1940
2982,3047,778,2982,65,0,713
8729,9505,2572,8722,783,7,1796
4882,5070,1315,4880,190,2,1127
13072,15292,4398,12992,2300,80,2178
18067,27884,9963,15916,11968,2151,146
17975,26968,9413,16284,10684,1691,420
16826,22519,7205,16218,6301,608,1512
17898,29741,11307,14254,15487,3644,-536
17610,31103,12506,12182,18921,5428,-987
17745,26273,9088,16194,10079,1551,560
17184,23452,7628,16392,7060,792,1360
17451,24087,7895,16594,7493,857,1259
17028,23088,7467,16308,6780,720,1407
17077,32383,14168,8094,24289,8983,-1138
5691,5974,1565,5688,286,3,1282
9128,10027,2735,9114,913,14,1836
17186,23460,7626,16416,7044,770,1352
17570,25110,8460,16380,8730,1190,920
15960,20414,6296,15644,4770,316,1842
17053,32427,14230,7934,24493,9119,-1144
16741,32895,15418,4118,28777,12623,-736
17134,23369,7575,16438,6931,696,1340
2366,2421,619,2366,55,0,564
16708,22467,7217,16066,6401,642,1458
17500,31522,12965,11184,20338,6316,-1057
7206,7681,2039,7206,475,0,1564
16744,32844,15297,4500,28344,12244,-803
16455,21524,6756,16024,5500,431,1687
17850,26082,8924,16468,9614,1382,692
16427,21695,6872,15902,5793,525,1604
16982,22886,7361,16328,6558,654,1457
17768,26256,9081,16188,10068,1580,593
17818,25837,8807,16446,9391,1372,788
14919,18472,5561,14700,3772,219,2008
17925,26927,9438,16102,10825,1823,436
17906,27281,9644,15986,11295,1920,269
16936,22993,7432,16258,6735,678,1375
15347,19176,5816,15088,4088,259,1987
2672,2730,697,2672,58,0,639
15083,18845,5711,14846,3999,237,1949
17505,24454,8090,16548,7906,957,1141
17346,24206,8001,16408,7798,938,1141
14211,17223,5093,14074,3149,137,2081
16828,32738,15009,5440,27298,11388,-901
17524,31447,12857,11466,19981,6058,-1066
5986,6312,1660,5984,328,2,1334
11293,12883,3628,11254,1629,39,2038
14350,17275,5080,14230,3045,120,2155
