Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_8_Async
4460,7783,3095,3186,4597,1274,-483
2458,2685,729,2454,231,4,323
4367,5959,1932,4190,1769,177,-157
2938,3366,951,2928,438,10,281
4513,7643,2958,3454,4189,1059,-498
4232,5599,1780,4078,1521,154,-72
4543,6983,2494,3990,2993,553,-399
3331,3949,1147,3310,639,21,209
3441,4091,1191,3418,673,23,177
3551,4279,1259,3522,757,29,154
4228,8305,3996,626,7679,3602,-85
4397,8000,3328,2688,5312,1709,-456
4511,6398,2138,4244,2154,267,-278
4262,8261,3819,1246,7015,3016,-218
2555,2869,797,2550,319,5,285
4326,5746,1828,4180,1566,146,-123
4312,5823,1879,4130,1693,182,-108
2489,2735,746,2486,249,3,308
2086,2238,598,2084,154,2,317
4261,8243,3738,1534,6709,2727,-283
4551,6569,2233,4206,2363,345,-328
4427,7794,3130,3068,4726,1359,-470
2463,2711,741,2458,253,5,292
4455,7907,3206,2990,4917,1465,-507
2979,3369,942,2970,399,9,268
4394,6092,2007,4156,1936,238,-172
4465,6651,2326,3998,2653,467,-315
4516,6576,2245,4172,2404,344,-307
4509,7575,2910,3510,4065,999,-486
4327,8111,3515,2162,5949,2165,-379
1627,1717,452,1626,91,1,291
3949,5105,1592,3842,1263,107,7
432,436,110,432,4,0,94
4352,8130,3535,2120,6010,2232,-373
4515,7508,2865,3556,3952,959,-462
4558,7072,2544,3968,3104,590,-407
4598,6718,2303,4224,2494,374,-371
3544,4219,1232,3510,709,34,175
2490,2800,780,2480,320,10,297
4240,8299,3937,850,7449,3390,-138
2457,2743,758,2454,289,3,307
3558,4183,1207,3538,645,20,201
4484,7504,2879,3492,4012,992,-462
4466,6548,2248,4104,2444,362,-313
3679,4518,1352,3628,890,51,106
3492,4203,1235,3466,737,26,179
888,916,236,888,28,0,183
4382,6249,2099,4102,2147,280,-224
4376,8039,3401,2474,5565,1902,-422
4112,5372,1688,3992,1380,120,-15
4313,8165,3597,1942,6223,2371,-348
4142,5326,1656,4028,1298,114,-28
4488,7145,2636,3746,3399,742,-392
4089,5235,1618,3998,1237,91,-9
3819,4743,1431,3762,981,57,94
