Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
4526,7254,2681,3784,3470,742,-47
4053,5147,1579,3978,1169,75,485
4404,7881,3217,2894,4987,1510,-260
4225,5724,1851,4044,1680,181,352
2671,2978,823,2664,314,7,516
4469,7853,3174,3010,4843,1459,-210
4588,7025,2493,4078,2947,510,56
3525,4268,1261,3492,776,33,518
3608,4344,1279,3572,772,36,543
3891,4836,1460,3832,1004,59,515
4195,5667,1824,4038,1629,157,352
4302,5841,1889,4126,1715,176,350
4530,7000,2516,3936,3064,594,46
4537,6962,2484,3988,2974,549,59
4461,6489,2212,4130,2359,331,184
524,540,139,524,16,0,123
4367,6018,1971,4152,1866,215,320
736,760,196,736,24,0,172
3591,4387,1305,3554,833,37,509
4050,5238,1637,3928,1310,122,449
2926,3313,928,2914,399,12,541
4596,7219,2619,3962,3257,634,-4
4225,8320,4083,308,8012,3917,-12
2981,3419,967,2970,449,11,529
4042,5209,1620,3938,1271,104,453
4530,7461,2821,3638,3823,892,-110
3660,4447,1321,3610,837,50,534
4025,5199,1621,3914,1285,111,447
4187,5546,1762,4044,1502,143,403
4376,6071,1996,4158,1913,218,301
3903,4801,1440,3842,959,61,542
4424,7914,3258,2796,5118,1628,-232
4480,6689,2324,4082,2607,398,115
4443,6540,2250,4080,2460,363,153
4275,8224,3707,1620,6604,2655,-242
4302,8154,3592,1940,6214,2362,-260
4527,7672,2982,3416,4256,1111,-163
4477,6407,2169,4138,2269,339,239
1649,1742,459,1648,94,1,366
4604,7082,2531,4040,3042,564,53
4426,7762,3113,3072,4690,1354,-223
3088,3551,1007,3074,477,14,544
4421,6308,2122,4128,2180,293,235
4290,8169,3616,1874,6295,2416,-263
2978,3393,954,2970,423,8,539
4434,6241,2081,4158,2083,276,274
1138,1177,304,1138,39,0,265
4471,7736,3067,3204,4532,1267,-198
4225,8317,4064,378,7939,3847,-28
4086,5243,1622,3998,1245,88,465
202,203,51,202,1,0,50
4564,6855,2400,4110,2745,454,109
4228,5666,1822,4044,1622,184,384
4392,6073,1990,4186,1887,206,309
4489,6718,2346,4052,2666,437,117
3512,4210,1235,3480,730,32,537
2862,3234,904,2852,382,10,532
2284,2507,683,2282,225,2,460
4413,6288,2108,4144,2144,269,233
4544,6971,2495,3962,3009,582,68
3706,4452,1309,3668,784,38,563
4436,6364,2143,4156,2208,280,215
3616,4326,1266,3588,738,28,556
2407,2675,737,2402,273,5,469
4023,5141,1586,3938,1203,85,468
4379,8021,3385,2502,5519,1877,-257
4561,7310,2701,3816,3494,745,-48
3204,3783,1098,3174,609,30,519
902,941,245,902,39,0,206
4094,5388,1703,3964,1424,130,409
3228,3778,1089,3200,578,28,539
4154,5562,1777,4016,1546,138,369
4296,5699,1813,4146,1553,150,410
4412,7910,3239,2864,5046,1548,-259
4541,6590,2251,4176,2414,365,202
4252,5720,1836,4096,1624,156,368
2370,2608,712,2368,240,2,474
2174,2344,629,2172,172,2,459
4379,6143,2039,4130,2013,249,275
3330,3879,1112,3310,569,20,563
4225,8318,4068,364,7954,3861,-25
1793,1930,517,1792,138,1,380
4095,5264,1629,4012,1252,83,460
3565,4310,1271,3536,774,29,526
4357,6147,2047,4106,2041,251,257
4457,6353,2133,4174,2179,283,237
990,1029,267,990,39,0,228
4519,7535,2872,3582,3953,937,-144
2847,3261,921,2838,423,9,507
3248,3744,1063,3236,508,12,567
4544,7244,2671,3804,3440,740,-29
4483,6451,2180,4182,2269,301,212
4434,7864,3191,2964,4900,1470,-239
4460,6361,2139,4166,2195,294,238
4548,7445,2793,3718,3727,830,-104
4401,6119,2016,4174,1945,227,298
4415,6284,2113,4116,2168,299,244
1552,1628,426,1552,76,0,350
112,112,28,112,0,0,28
4559,7614,2935,3488,4126,1071,-120
4491,7620,2976,3336,4284,1155,-153
398,405,103,398,7,0,96
4521,6918,2463,3984,2934,537,66
3604,4400,1310,3560,840,44,514
8,8,2,8,0,0,2
3153,3695,1065,3130,565,23,523
4380,6132,2028,4152,1980,228,276
4327,5796,1856,4168,1628,159,387
4525,6435,2163,4218,2217,307,253
4540,7018,2510,3996,3022,544,32
2954,3395,962,2942,453,12,521
502,511,130,502,9,0,121
4399,8018,3368,2564,5454,1835,-251
4515,6786,2382,4044,2742,471,111
4286,8202,3702,1596,6606,2690,-214
4406,8027,3344,2678,5349,1728,-277
2509,2766,756,2508,258,1,499
3117,3611,1030,3102,509,15,536
4386,8054,3408,2476,5578,1910,-260
4523,7363,2761,3682,3681,841,-79
4281,8239,3724,1582,6657,2699,-234
4091,5273,1645,3966,1307,125,463
4389,6067,1990,4174,1893,215,312
4238,5573,1762,4098,1475,140,427
4390,7985,3339,2614,5371,1776,-256
4512,6586,2254,4156,2430,356,180
4266,8256,3797,1324,6932,2942,-193
3740,4601,1377,3694,907,46,516
