Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
808,924,261,804,120,4,145
396,421,112,394,27,2,87
1147,1856,695,932,924,215,-14
1097,2093,951,382,1711,715,-45
1139,1788,655,956,832,183,6
1124,2008,824,720,1288,404,-60
1096,2102,967,336,1766,760,-39
338,351,91,338,13,0,78
280,294,77,280,14,0,63
502,535,142,502,33,0,109
1115,2072,896,560,1512,555,-61
1148,1651,562,1054,597,94,59
508,538,142,508,30,0,112
1134,2024,835,708,1316,426,-55
480,512,136,480,32,0,104
1136,1903,729,890,1013,246,-38
1113,1531,502,1054,477,59,84
675,773,218,674,99,1,120
939,1150,344,924,226,15,133
1144,1897,732,866,1031,278,-21
358,377,99,358,19,0,80
1134,1649,563,1046,603,88,48
658,727,199,658,69,0,130
1128,1629,553,1046,583,82,52
1018,1312,406,1000,312,18,112
843,999,291,834,165,9,135
1114,1554,515,1048,506,66,75
986,1188,350,976,212,10,148
1090,2109,1000,218,1891,872,-19
625,696,192,624,72,1,121
1125,1588,532,1048,540,77,69
1097,1468,468,1064,404,33,97
1180,1840,665,1020,820,160,5
1152,1935,751,866,1069,286,-32
1130,2008,826,712,1296,418,-52
1076,1457,470,1034,423,42,89
1129,2034,841,704,1330,425,-64
1013,1324,413,996,328,17,102
1090,1514,497,1040,474,50,73
1091,2109,1000,218,1891,873,-18
921,1096,320,912,184,9,145
1028,1297,397,1006,291,22,128
1125,1721,615,982,739,143,19
1069,1355,416,1046,309,23,130
948,1191,361,938,253,10,118
1104,1501,485,1062,439,42,88
747,847,238,742,105,5,138
264,272,70,264,8,0,62
1175,1742,603,1072,670,103,36
1160,1788,636,1032,756,128,8
1168,1922,727,936,986,232,-27
1090,2109,999,222,1887,868,-20
1100,2085,928,458,1627,642,-57
1116,1605,540,1050,555,66,51
1044,1338,414,1020,318,24,120
999,1274,392,980,294,19,117
1164,1764,630,1008,756,156,30
856,1047,311,850,197,6,120
1096,1580,534,1024,556,72,50
1161,1711,590,1062,649,99,40
1119,1560,518,1048,512,71,77
1130,1544,502,1080,464,50,88
203,209,54,202,7,1,48
759,853,238,754,99,5,144
