Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
17115,23214,7503,16416,6798,699,1404
17858,26452,9173,16212,10240,1646,579
17638,30769,12258,12506,18263,5132,-873
17902,29227,10938,14702,14525,3200,-387
15548,19722,6046,15260,4462,288,1872
17810,26043,8911,16442,9601,1368,678
11189,12713,3568,11154,1559,35,2044
17693,25508,8650,16416,9092,1277,835
17793,25900,8839,16444,9456,1349,732
14927,18617,5630,14714,3903,213,1940
17917,28159,10202,15510,12649,2407,-40
17830,26472,9163,16292,10180,1538,521
11533,13259,3758,11486,1773,47,2032
17948,29654,11261,14264,15390,3684,-445
18032,28792,10584,15248,13544,2784,-176
17636,30620,12128,12728,17892,4908,-856
18094,28179,10148,15766,12413,2328,63
16817,22536,7217,16204,6332,613,1498
16054,20716,6434,15696,5020,358,1772
17731,25885,8865,16310,9575,1421,711
17858,30172,11606,13920,16252,3938,-708
17942,27190,9578,16068,11122,1874,330
17539,24660,8192,16552,8108,987,1071
290,291,73,290,1,0,72
17970,29474,11094,14572,14902,3398,-410
16831,32745,15006,5466,27279,11365,-908
18052,28226,10208,15620,12606,2432,34
17804,25908,8847,16428,9480,1376,743
13856,16686,4915,13712,2974,144,2085
10734,12073,3357,10718,1355,16,2018
16947,32511,14497,7034,25477,9913,-1067
1448,1460,368,1448,12,0,356
17968,27751,9929,15786,11965,2182,146
13724,16316,4756,13608,2708,116,2164
2048,2082,529,2048,34,0,495
18005,27978,10054,15740,12238,2265,81
17007,32481,14376,7458,25023,9549,-1098
17892,29733,11312,14218,15515,3674,-529
17000,22977,7400,16354,6623,646,1423
12225,14183,4049,12170,2013,55,2091
16641,33023,16327,738,32285,15903,-55
17644,25149,8441,16534,8615,1110,936
4792,4987,1296,4790,197,2,1101
17474,24545,8148,16498,8047,976,1077
18009,29288,10958,14744,14544,3265,-321
13090,15352,4420,13024,2328,66,2158
4216,4386,1139,4216,170,0,969
17109,23128,7454,16440,6688,669,1435
17876,29784,11342,14200,15584,3676,-566
16641,33019,16334,702,32317,15939,-44
17784,25855,8813,16458,9397,1326,742
12155,14005,3980,12090,1915,65,2130
7645,8228,2204,7640,588,5,1621
16641,33018,16270,956,32062,15685,-107
16707,32906,15598,3420,29486,13287,-601
16636,22006,6974,16116,5890,520,1604
17120,22968,7361,16492,6476,628,1513
17528,24725,8245,16470,8255,1058,1048
272,274,69,272,2,0,67
16309,21320,6688,15888,5432,421,1677
3306,3401,874,3306,95,0,779
15278,19091,5796,14998,4093,280,1983
18062,28440,10337,15532,12908,2530,-41
17980,26955,9412,16262,10693,1718,437
17925,29620,11234,14304,15316,3621,-461
17415,31638,13124,10780,20858,6635,-1099
17304,32017,13599,9638,22379,7666,-1114
17661,25115,8417,16562,8553,1099,963
16940,22720,7296,16256,6464,684,1516
3837,3956,1019,3836,120,1,900
17827,26025,8918,16378,9647,1449,720
16581,21924,6965,15988,5936,593,1622
8527,9362,2552,8516,846,11,1717
17800,26404,9132,16280,10124,1520,528
17808,26229,9043,16286,9943,1522,622
15696,19786,6046,15388,4398,308,1956
17888,26688,9271,16292,10396,1596,471
16595,21913,6940,16066,5847,529,1622
3429,3526,906,3428,98,1,809
17148,32297,14029,8478,23819,8670,-1120
17170,23614,7707,16400,7214,770,1263
17992,29419,11028,14726,14693,3266,-399
16314,21006,6525,15912,5094,402,1833
9199,10100,2755,9180,920,19,1854
14008,16900,4979,13884,3016,124,2087
10854,12243,3416,10822,1421,32,2027
18001,27890,9999,15784,12106,2217,110
17817,26251,9047,16314,9937,1503,613
15822,20075,6165,15490,4585,332,1912
17685,30714,12147,12840,17874,4845,-882
16832,22467,7169,16258,6209,574,1534
17173,32081,13781,9038,23043,8135,-1127
17579,24568,8123,16644,7924,935,1134
3470,3593,929,3470,123,0,806
17511,31290,12729,11664,19626,5847,-1050
17957,27350,9672,16012,11338,1945,279
15359,19343,5902,15078,4265,281,1918
3042,3115,797,3042,73,0,724
17768,30743,12150,12886,17857,4882,-825
13596,16285,4774,13474,2811,122,2085
17878,27053,9527,15998,11055,1880,352
