Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_8_Async
69272,96125,31633,65718,30407,3554,-3355
70909,105301,36516,64538,40763,6371,-5525
71050,119807,46165,54954,64853,16096,-8216
71845,113550,41384,61564,51986,10281,-7435
71566,110472,39513,62892,47580,8674,-6728
68264,93285,30344,65194,28091,3070,-2548
13420,13786,3538,13420,366,0,2822
27573,29416,7819,27556,1860,17,4519
55379,66378,19463,54904,11474,475,2703
71942,113192,41118,61912,51280,10030,-7408
67444,129660,57945,27540,102120,39904,-5698
70468,101948,34622,65408,36540,5060,-4867
44881,50870,14251,44736,6134,145,4480
67950,92112,29751,65220,26892,2730,-2410
51309,60248,17388,50944,9304,365,3626
71727,111787,40292,62406,49381,9321,-7009
70551,122396,48367,51324,71072,19227,-8367
68097,128582,55807,33936,94646,34161,-6779
70104,123940,49863,48428,75512,21676,-8269
34338,37441,10144,34306,3135,32,4834
66539,131001,61270,16922,114079,49617,-3686
63179,80719,24914,61782,18937,1397,226
71326,119582,45798,55972,63610,15354,-8331
69144,94956,30972,66024,28932,3120,-3128
67708,129044,56777,30980,98064,36728,-6264
71609,111660,40255,62300,49360,9309,-7053
60440,75413,22833,59494,15919,946,1202
71110,120064,46266,55064,65000,16046,-8335
70462,122256,48307,51284,70972,19178,-8292
70089,123689,49690,48618,75071,21471,-8265
71154,105865,36783,64598,41267,6556,-5735
36166,39617,10779,36118,3499,48,4794
31796,34318,9220,31756,2562,40,4794
10524,10773,2756,10522,251,2,2304
24578,26026,6872,24564,1462,14,4315
70632,121495,47695,52210,69285,18422,-8219
51684,60606,17458,51380,9226,304,3540
68009,91929,29627,65350,26579,2659,-2341
71716,112976,41103,61540,51436,10176,-7251
71494,116359,43432,58990,57369,12504,-7860
69704,97813,32457,65798,32015,3906,-3768
69833,97590,32291,66016,31574,3817,-3747
71567,111899,40432,62070,49829,9497,-6999
46103,52595,14817,45922,6673,181,4387
69857,98170,32617,65872,32298,3985,-3847
68340,93486,30428,65260,28226,3080,-2741
66110,131505,64202,6202,125303,59908,-1254
68966,95362,31285,65584,29778,3382,-3141
69934,98481,32751,65958,32523,3976,-3856
71976,112420,40589,62484,49936,9492,-7253
68371,127950,54814,36644,91306,31727,-7149
69132,126352,52712,41856,84496,27276,-7718
27344,29227,7781,27330,1897,14,4552
47028,53779,15168,46886,6893,142,4280
40842,45672,12650,40744,4928,98,4665
