Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
67172,89890,28760,64740,25150,2432,6042
22444,23642,6211,22440,1202,4,5013
71411,118230,44823,57168,61062,14243,-1996
71290,106105,36869,64734,41371,6556,2054
69717,98036,32588,65720,32316,3997,4269
71689,108232,38018,64392,43840,7297,1475
71610,114053,41850,60706,53347,10904,-593
33568,36474,9853,33536,2938,32,6947
60327,74881,22570,59482,15399,845,8016
12329,12654,3245,12328,326,1,2920
70239,100688,33958,65544,35144,4695,3509
70104,123775,49806,48326,75449,21778,-3865
69621,124588,50747,46188,78400,23433,-4220
71543,116903,43727,58898,58005,12645,-1633
67122,130210,59060,24180,106030,42942,-4028
54436,64946,18973,54000,10946,436,8463
61868,78155,23900,60710,17445,1158,7613
64378,83025,25802,62842,20183,1536,7155
35749,39321,10742,35674,3647,75,7170
67888,128781,56207,32734,96047,35154,-4686
69852,99369,33325,65438,33931,4414,3808
30171,32377,8649,30158,2219,13,6443
19986,20930,5470,19980,950,6,4526
71283,105235,36309,65234,40001,6049,2357
71581,109482,38886,63420,46062,8161,985
68884,126713,53251,40422,86291,28462,-4578
61308,76837,23348,60282,16555,1026,7819
56123,67583,19914,55510,12073,613,8454
69103,95534,31321,65784,29750,3319,4890
48557,56118,15975,48336,7782,221,8414
67755,91388,29416,65112,26276,2643,5783
36120,39524,10745,36068,3456,52,7341
67989,91720,29514,65384,26336,2605,5783
71656,114684,42296,60184,54500,11472,-732
71741,109448,38773,63804,45644,7937,1066
64228,82828,25747,62668,20160,1560,7147
45614,51903,14594,45430,6473,184,8305
68317,93110,30213,65368,27742,2949,5420
70946,105469,36582,64610,40859,6336,2059
37896,41780,11431,37836,3944,60,7547
64772,83989,26217,63110,20879,1662,7000
71832,112362,40622,62236,50126,9596,92
63344,81103,25060,61966,19137,1378,7301
66914,130404,59602,22400,108004,44514,-3888
70664,101907,34538,65662,36245,5002,3295
55185,65865,19252,54722,11143,463,8572
71303,105840,36711,64836,41004,6467,2174
46906,53738,15188,46724,7014,182,8356
71152,119390,45774,55684,63706,15468,-2464
30510,32867,8811,30490,2377,20,6454
64143,82245,25464,62634,19611,1509,7362
69766,125104,51130,45688,79416,24078,-4208
66433,87835,27841,64306,23529,2127,6439
63400,81132,25056,62040,19092,1360,7324
67634,129301,57062,30354,98947,37280,-4605
70911,103928,35708,65024,38904,5887,2691
57692,70385,20949,56974,13411,718,8256
34905,38055,10310,34870,3185,35,7160
71159,103673,35413,65694,37979,5465,2899
70475,123250,49121,50016,73234,20459,-3654
43120,48619,13556,43014,5605,106,8057
68367,128144,55079,35972,92172,32395,-4698
14492,15024,3889,14492,532,0,3357
71335,117700,44503,57388,60312,13947,-1862
69104,95858,31505,65696,30162,3408,4751
70889,120950,47135,53360,67590,17529,-2926
68951,126563,53059,40890,85673,28061,-4553
30606,32921,8814,30586,2335,20,6499
