Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_8_Async
1163,1758,618,1044,714,119,-87
1110,2071,905,522,1549,588,-79
1149,1929,747,870,1059,279,-111
1157,1960,765,860,1100,297,-121
1099,1533,510,1026,507,73,-37
1062,1436,463,1020,416,42,-19
860,1019,296,854,165,6,50
905,1110,332,892,218,13,44
1145,1902,730,884,1018,261,-99
1137,1620,543,1068,552,69,-72
1141,1708,598,1024,684,117,-74
1106,2088,932,448,1640,658,-67
1159,1604,525,1108,496,51,-69
1092,2089,947,390,1699,702,-56
1159,1904,725,908,996,251,-111
120,122,31,120,2,0,25
1041,1319,405,1018,301,23,10
1157,1650,556,1076,574,81,-55
1101,1486,478,1060,426,41,-31
1157,1945,753,878,1067,279,-112
1015,1255,377,1002,253,13,36
963,1184,354,952,232,11,30
1161,1884,706,944,940,217,-114
1104,1503,487,1058,445,46,-24
238,243,62,238,5,0,49
1175,1670,561,1096,574,79,-64
1028,1301,401,998,303,30,3
1122,1897,735,854,1043,268,-99
1146,2024,825,748,1276,398,-112
792,937,272,786,151,6,56
1105,1511,492,1054,457,51,-52
874,1027,296,870,157,4,53
1108,2077,900,554,1523,554,-91
1141,1583,519,1090,493,51,-46
1155,1892,718,912,980,243,-106
1153,1751,621,1018,733,135,-92
1072,1432,455,1044,388,28,-16
1119,2041,864,626,1415,493,-90
947,1151,341,938,213,9,35
994,1276,393,980,296,14,4
1085,1456,467,1044,412,41,-25
589,654,180,588,66,1,72
1134,1892,722,896,996,238,-101
1143,1674,573,1056,618,87,-66
1115,1602,543,1032,570,83,-52
1121,1571,521,1058,513,63,-45
1061,1383,436,1022,361,39,-17
1077,1381,426,1058,323,19,-5
1148,1643,558,1054,589,94,-58
824,958,274,820,138,4,69
907,1092,322,896,196,11,52
1013,1270,386,996,274,17,22
759,865,245,750,115,9,70
1126,2029,834,722,1307,404,-110
1154,1719,595,1058,661,96,-80
1067,1395,436,1046,349,21,-19
886,1077,320,874,203,12,40
1044,1335,412,1022,313,22,0
1116,2053,880,586,1467,530,-88
1161,1852,686,960,892,201,-100
1016,1358,435,976,382,40,-2
891,1082,321,880,202,11,47
1131,1636,556,1048,588,83,-61
1138,1598,528,1084,514,54,-57
849,974,276,844,130,5,67
821,949,270,818,131,3,73
1059,1391,437,1034,357,25,-8
1176,1780,628,1048,732,128,-95
1142,1895,736,846,1049,296,-95
602,679,190,598,81,4,79
1044,1363,427,1018,345,26,6
294,307,80,294,13,0,63
830,969,278,826,143,4,59
1157,1892,704,968,924,189,-116
1090,2110,1015,160,1950,930,-6
803,943,272,798,145,5,76
944,1190,362,932,258,12,32
1127,2043,855,666,1377,461,-100
1139,1989,797,790,1199,349,-112
1107,1496,481,1068,428,39,-39
1096,2092,952,376,1716,720,-52
1142,1940,755,860,1080,282,-109
1144,1921,744,866,1055,278,-100
1126,2040,859,644,1396,482,-94
1121,1576,522,1064,512,57,-57
819,966,279,816,150,3,51
1106,2078,911,512,1566,594,-79
744,903,267,738,165,6,61
837,987,286,830,157,7,69
1109,2017,846,650,1367,459,-91
1092,2107,993,242,1865,850,-25
1164,1909,722,930,979,234,-114
1134,1526,493,1080,446,54,-34
1083,1527,511,1010,517,73,-32
1119,1698,599,1000,698,119,-77
428,452,119,428,24,0,71
1100,1469,469,1062,407,38,-30
8,8,2,8,0,0,2
1133,1993,808,754,1239,379,-107
1159,1821,663,990,831,169,-99
1147,1682,579,1048,634,99,-78
148,150,38,148,2,0,34
1135,2011,822,734,1277,401,-106
386,399,103,386,13,0,78
420,444,117,420,24,0,78
1124,1553,509,1070,483,54,-48
1158,1867,695,954,913,204,-102
678,755,208,678,77,0,78
1149,1915,733,898,1017,251,-105
1135,1773,638,994,779,141,-88
1145,1999,795,818,1181,327,-117
942,1181,360,922,259,20,27
823,960,275,820,140,3,66
925,1128,334,920,208,5,32
1154,1892,712,936,956,218,-113
1138,1948,763,844,1104,294,-115
1124,1624,551,1044,580,80,-59
1152,1802,654,988,814,164,-92
1083,1426,452,1044,382,39,-6
1151,1828,673,964,864,187,-89
957,1165,345,950,215,7,30
1087,1504,493,1036,468,51,-33
1100,1455,461,1066,389,34,-14
136,138,35,136,2,0,31
672,740,202,672,68,0,73
1138,1856,692,944,912,194,-101
1157,1782,634,1028,754,129,-101
702,795,223,698,97,4,82
919,1104,325,908,196,11,53
1181,1931,726,958,973,223,-126
1118,2050,872,612,1438,506,-91
887,1083,322,878,205,9,43
1166,1712,593,1052,660,114,-72
1090,1447,461,1050,397,40,-17
650,734,205,648,86,2,78
1100,1447,458,1062,385,38,-29
1118,2059,879,602,1457,516,-93
1148,1733,612,1018,715,130,-90
918,1130,338,908,222,10,44
1122,1670,578,1028,642,94,-70
1100,2079,919,482,1597,618,-73
1168,1670,565,1080,590,88,-70
388,412,109,388,24,0,74
1133,1679,584,1022,657,111,-69
1101,2092,944,408,1684,693,-60
1130,1643,561,1042,601,88,-67
1060,1366,424,1036,330,24,5
1020,1280,388,1008,272,12,20
1137,1679,579,1042,637,95,-74
1087,2104,1009,172,1932,915,-8
691,773,214,690,83,1,71
1080,1412,445,1044,368,36,-14
1119,1500,482,1072,428,47,-24
1162,1860,686,976,884,186,-110
1099,2088,939,420,1668,679,-63
854,984,280,848,136,6,64
1102,2073,911,502,1571,600,-73
1141,1894,722,900,994,241,-106
1144,1771,639,986,785,158,-84
1128,1992,809,748,1244,380,-103
1143,1846,689,936,910,207,-94
739,835,233,738,97,1,74
1149,1785,644,994,791,155,-89
1080,1490,491,1016,474,64,-21
964,1194,360,948,246,16,32
839,978,281,832,146,7,60
742,862,247,736,126,6,74
372,388,101,372,16,0,72
951,1175,353,938,237,13,34
1041,1332,412,1016,316,25,8
1132,2059,868,646,1413,486,-102
1129,1626,554,1036,590,93,-62
1110,1551,516,1038,513,72,-38
1154,2004,797,820,1184,334,-122
1158,1967,776,830,1137,328,-109
1137,1958,767,848,1110,289,-111
802,924,262,800,124,2,56
769,878,247,768,110,1,73
1167,1696,581,1068,628,99,-87
1024,1282,390,1004,278,20,12
