Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_8_Async
1147,1614,538,1076,538,71,-59
1068,1460,474,1024,436,44,-30
1157,1787,645,994,793,163,-88
1094,2103,970,326,1777,768,-44
1146,1947,760,854,1093,292,-107
162,167,43,162,5,0,35
1104,2055,893,538,1517,566,-77
506,545,146,506,39,0,80
1138,1544,502,1080,464,58,-34
330,356,96,328,28,2,58
1084,1456,467,1044,412,40,-33
492,524,139,492,32,0,79
672,744,204,672,72,0,83
1121,2050,867,632,1418,489,-96
1030,1315,407,1002,313,28,10
1105,2068,912,488,1580,617,-69
1092,2096,965,332,1764,760,-42
1113,1521,494,1066,455,47,-42
1131,1613,546,1042,571,89,-53
340,354,92,340,14,0,62
933,1104,320,928,176,5,45
1102,2068,906,512,1556,590,-79
946,1171,353,930,241,16,35
1129,1704,600,1008,696,121,-66
1113,2072,903,532,1540,581,-85
1131,1826,684,916,910,215,-86
1151,1812,661,980,832,171,-92
18,19,5,18,1,0,4
1155,1793,647,998,795,157,-93
1152,1938,746,892,1046,260,-117
1126,1572,518,1072,500,54,-63
1161,1774,634,1012,762,149,-97
1148,1803,655,986,817,162,-94
380,400,105,380,20,0,65
695,806,230,692,114,3,71
970,1168,344,960,208,10,46
832,956,271,828,128,4,58
977,1213,367,958,255,19,25
1089,2106,995,232,1874,857,-22
1075,1465,478,1018,447,57,-39
1116,2054,883,576,1478,540,-83
1054,1388,440,1016,372,38,-19
502,541,145,502,39,0,79
1078,1482,483,1032,450,46,-13
1140,1675,574,1054,621,86,-66
1068,1370,424,1044,326,24,-13
919,1117,331,910,207,9,36
1121,2027,843,682,1345,439,-99
1154,1645,551,1086,559,68,-70
510,543,144,510,33,0,73
1152,1693,583,1054,639,98,-70
1153,1879,711,914,965,239,-106
1113,2062,887,576,1486,537,-88
1167,1654,554,1092,562,75,-76
1136,1686,587,1024,662,112,-64
1127,1756,634,976,780,151,-83
1135,2023,832,718,1305,417,-113
1091,2108,1000,216,1892,875,-19
1040,1371,432,1014,357,26,-7
1144,1674,571,1064,610,80,-72
997,1257,387,966,291,31,25
358,379,100,358,21,0,62
