Points,Edges,Area,Perimeter,Contact_perimeter,TETRAPIXEL,Euler_General_4_Async
9084,9981,2722,9074,907,10,1825
17184,23440,7619,16404,7036,780,1363
13250,15637,4527,13166,2471,84,2140
16705,22130,7026,16156,5974,549,1601
16592,22104,7051,16004,6100,588,1539
17297,23561,7639,16566,6995,731,1375
16660,33001,16065,1742,31259,14918,-276
10082,11281,3126,10058,1223,24,1927
17925,29604,11190,14448,15156,3477,-489
17159,23465,7635,16390,7075,769,1329
17846,26209,9027,16310,9899,1536,664
17748,26006,8915,16352,9654,1396,657
17860,30177,11628,13842,16335,4018,-689
17533,31329,12744,11682,19647,5851,-1052
17332,23856,7803,16500,7356,832,1279
17407,24204,7987,16460,7744,947,1190
17729,25716,8750,16432,9284,1297,763
17934,26223,8986,16502,9721,1432,697
12951,15151,4356,12878,2273,73,2156
17276,23507,7617,16546,6961,730,1386
6626,7060,1874,6624,436,2,1440
17849,30447,11874,13398,17049,4451,-724
6466,6859,1814,6462,397,4,1421
17726,30666,12095,12952,17714,4774,-845
17528,24808,8293,16444,8364,1084,1013
17503,31370,12828,11428,19942,6075,-1039
17935,26603,9243,16234,10369,1701,575
11011,12443,3478,10974,1469,37,2046
17274,24207,8036,16270,7937,1004,1103
17878,26744,9331,16164,10580,1714,465
17625,31227,12609,12018,19209,5607,-993
17434,31606,13102,10804,20802,6630,-1070
16070,20617,6381,15710,4907,360,1834
14571,17742,5269,14408,3334,163,2098
17787,30486,11906,13348,17138,4439,-793
12150,14038,3993,12104,1934,46,2105
17887,29987,11508,13942,16045,3945,-592
17408,31516,13016,10968,20548,6440,-1092
17786,25610,8681,16496,9114,1290,857
16025,20621,6398,15650,4971,375,1802
16662,32985,15923,2278,30707,14384,-400
11411,12914,3612,11380,1534,31,2109
17887,29085,10854,14754,14331,3133,-344
16092,20476,6308,15720,4756,372,1924
17845,26080,8926,16456,9624,1389,691
17974,28487,10413,15322,13165,2652,-100
16219,21081,6590,15802,5279,417,1728
12855,14943,4275,12786,2157,69,2187
17314,31749,13291,10334,21415,6980,-1144
11241,12659,3527,11210,1449,31,2109
17223,23530,7652,16452,7078,771,1345
17578,25179,8475,16458,8721,1120,874
9262,10219,2798,9246,973,16,1841
17235,23375,7574,16454,6921,781,1434
17842,30436,11847,13484,16952,4358,-747
18108,27308,9586,16272,11036,1836,386
17920,29747,11299,14298,15449,3622,-528
18030,27058,9464,16260,10798,1770,436
17726,30652,12081,12980,17672,4746,-845
17390,24108,7928,16504,7604,886,1210
8583,9385,2550,8570,815,13,1748
17682,25474,8637,16400,9074,1282,845
16684,22121,7028,16130,5991,554,1591
3018,3105,798,3018,87,0,711
10237,11483,3192,10198,1285,39,1946
16983,22999,7428,16286,6713,697,1412
13608,16233,4742,13498,2735,110,2117
16762,32836,15296,4488,28348,12274,-778
13041,15301,4411,12958,2343,83,2151
17602,25275,8543,16378,8897,1224,870
17338,23925,7836,16506,7419,832,1249
1712,1742,443,1712,30,0,413
14685,17963,5363,14474,3489,211,2085
14200,17099,5035,14058,3041,142,2136
17806,30072,11609,13708,16364,4098,-657
17833,26157,8997,16326,9831,1507,673
12979,15147,4346,12910,2237,69,2178
11781,13416,3774,11736,1680,45,2139
12557,14581,4172,12474,2107,83,2148
17298,24014,7900,16428,7586,870,1184
17957,28543,10474,15190,13353,2767,-112
14869,18430,5553,14648,3782,221,1992
17557,31013,12465,12166,18847,5391,-991
17317,23813,7785,16486,7327,831,1289
11008,12389,3451,10974,1415,34,2070
17107,32174,13941,8584,23590,8523,-1126
7313,7811,2078,7310,501,3,1580
12749,14772,4214,12688,2084,61,2191
14023,16925,4998,13858,3067,165,2096
17912,26782,9368,16092,10690,1820,498
17000,32402,14278,7692,24710,9308,-1124
18020,27970,10041,15776,12194,2244,91
17834,25857,8801,16510,9347,1324,778
16427,21345,6677,15982,5363,445,1759
17851,26455,9158,16278,10177,1573,554
17998,28504,10388,15456,13048,2542,-118
14933,18662,5658,14692,3970,241,1929
24,24,6,24,0,0,6
18059,28320,10267,15572,12748,2487,6
15534,19760,6081,15196,4564,338,1855
17887,27164,9575,16028,11136,1859,298
17894,26769,9346,16154,10615,1740,471
